name_question,category,category2,abstract,contents,source,URL,name_exam,sortA,sortB,sortC,sortD,sortE,year,month,day,lunar_date,ganji_kr_year,ganji_kr_month,ganji_kr_day,ganji_cn_year,ganji_cn_month,ganji_cn_day,is_leap_month
1850년_증광시소과_복시_문제,詩,,"極言壽考福祿, 以廣王心.","極言壽考福祿, 以廣王心.",,,1850년_증광시소과_초장,소과,,식년시,복시,초장,1850.0,4.0,3.0,1850-02-21,경술,기묘,갑신,庚戌,己卯,甲申,False
1850년_증광시소과_복시_문제,疑,,,"中天而興, 猶夏之將至, 日之向中, 押中.",,,1850년_증광시소과_종장,소과,,식년시,복시,종장,1850.0,4.0,5.0,1850-02-23,경술,기묘,병술,庚戌,己卯,丙戌,False
1850년_증광시소과_복시_문제,疑,,,"中天而興, 猶夏之將至, 日之向中, 押中.",,,1850년_증광시소과_종장,소과,,식년시,복시,종장,1850.0,4.0,5.0,1850-02-23,경술,기묘,병술,庚戌,己卯,丙戌,False
1850년_증광시소과_복시_문제,義,書義,"問: 《中庸》曰 “自誠明謂之性;自明誠謂之敎”, 兩箇自字之義, 可得詳言歟? 或先言誠而後言明, 或先言明而後言誠, 其或先或後之義, 亦可詳言歟?","問: 《中庸》曰 “自誠明謂之性;自明誠謂之敎”, 兩箇自字之義, 可得詳言歟? 或先言誠而後言明, 或先言明而後言誠, 其或先或後之義, 亦可詳言歟?",,,1850년_증광시소과_종장,소과,,식년시,복시,종장,1850.0,4.0,5.0,1850-02-23,경술,기묘,병술,庚戌,己卯,丙戌,False
1850년_증광시소과_복시_문제,義,書義,"問: 《中庸》曰 “自誠明謂之性;自明誠謂之敎”, 兩箇自字之義, 可得詳言歟? 或先言誠而後言明, 或先言明而後言誠, 其或先或後之義, 亦可詳言歟?","問: 《中庸》曰 “自誠明謂之性;自明誠謂之敎”, 兩箇自字之義, 可得詳言歟? 或先言誠而後言明, 或先言明而後言誠, 其或先或後之義, 亦可詳言歟?",,,1850년_증광시소과_종장,소과,,식년시,복시,종장,1850.0,4.0,5.0,1850-02-23,경술,기묘,병술,庚戌,己卯,丙戌,False
1850년_증광시소과_복시_문제,賦,,導弱水,導弱水,,,1850년_증광시소과_초장,소과,,식년시,복시,초장,1850.0,4.0,3.0,1850-02-21,경술,기묘,갑신,庚戌,己卯,甲申,False
1850년_증광시소과_복시_문제,賦,,導弱水,導弱水,,,1850년_증광시소과_초장,소과,,식년시,복시,초장,1850.0,4.0,3.0,1850-02-21,경술,기묘,갑신,庚戌,己卯,甲申,False
1850년_증광시소과_복시_문제,賦,,導弱水,導弱水,,,1850년_증광시소과_초장,소과,,식년시,복시,초장,1850.0,4.0,3.0,1850-02-21,경술,기묘,갑신,庚戌,己卯,甲申,False
1850년_증광시소과_복시_문제,賦,,導弱水,導弱水,,,1850년_증광시소과_초장,소과,,식년시,복시,초장,1850.0,4.0,3.0,1850-02-21,경술,기묘,갑신,庚戌,己卯,甲申,False
1850년_증광시소과_복시_문제,詩,,以德不以形,以德不以形,,,1850년_증광시소과_초장,소과,,식년시,복시,초장,1850.0,4.0,3.0,1850-02-21,경술,기묘,갑신,庚戌,己卯,甲申,False
1850년_증광시소과_복시_문제,詩,,以德不以形,以德不以形,,,1850년_증광시소과_초장,소과,,식년시,복시,초장,1850.0,4.0,3.0,1850-02-21,경술,기묘,갑신,庚戌,己卯,甲申,False
1850년_증광시소과_복시_문제,疑,,,"_於詩, 書於春秋, 雜出於傳記百家之書, 押書.",,,1850년_증광시소과_종장,소과,,식년시,복시,종장,1850.0,4.0,5.0,1850-02-23,경술,기묘,병술,庚戌,己卯,丙戌,False
1850년_증광시소과_복시_문제,疑,,,"_於詩, 書於春秋, 雜出於傳記百家之書, 押書.",,,1850년_증광시소과_종장,소과,,식년시,복시,종장,1850.0,4.0,5.0,1850-02-23,경술,기묘,병술,庚戌,己卯,丙戌,False
1850년_증광시소과_복시_문제,義,禮義,"問: 《大學》曰 “修身爲本”, 《中庸》曰 “誠身有道”, 《孟子》曰 “守身爲大”. 所以修所以誠所以守者, 抑有所主之異同歟? 曰本曰道曰大者, 亦有異同之可言歟?","問: 《大學》曰 “修身爲本”, 《中庸》曰 “誠身有道”, 《孟子》曰 “守身爲大”. 所以修所以誠所以守者, 抑有所主之異同歟? 曰本曰道曰大者, 亦有異同之可言歟?",,,1850년_증광시소과_종장,소과,,식년시,복시,종장,1850.0,4.0,5.0,1850-02-23,경술,기묘,병술,庚戌,己卯,丙戌,False
1850년_증광시소과_복시_문제,義,禮義,"問: 《大學》曰 “修身爲本”, 《中庸》曰 “誠身有道”, 《孟子》曰 “守身爲大”. 所以修所以誠所以守者, 抑有所主之異同歟? 曰本曰道曰大者, 亦有異同之可言歟?","問: 《大學》曰 “修身爲本”, 《中庸》曰 “誠身有道”, 《孟子》曰 “守身爲大”. 所以修所以誠所以守者, 抑有所主之異同歟? 曰本曰道曰大者, 亦有異同之可言歟?",,,1850년_증광시소과_종장,소과,,식년시,복시,종장,1850.0,4.0,5.0,1850-02-23,경술,기묘,병술,庚戌,己卯,丙戌,False
1801년_정시대과_전시_문제,賦,,"凡此厥初, 無有不善, _然四端, 隨感而見","凡此厥初, 無有不善, _然四端, 隨感而見",신유1년정시방(辛酉一年庭試榜),,1801년_정시대과,대과,,정시,전시,,1801.0,4.0,22.0,1801-03-10,신유,임진,병술,辛酉,壬辰,丙戌,False
1801년_증광시대과_초시_문제,疑,,,"問 : 子曰 : 性相近也, 習相遠也. 又曰 : 唯上知與下愚, 不移. 聖人之訓. 前後不同, 何歟? 願聞其說.",崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,論,,子房有儒者氣像,子房有儒者氣像,崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,賦,,"文王陟降, 在帝左右","文王陟降, 在帝左右",崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,表,,"擬虞朝群后等謝於巡守之日, _時正日, 同律度量衡, 修五禮, 如五器","擬虞朝群后等謝於巡守之日, _時正日, 同律度量衡, 修五禮, 如五器",崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,表,,"虞朝群后等謝於巡守之日, _時正日, 同律度量衡, 修五禮, 如五器","虞朝群后等謝於巡守之日, _時正日, 同律度量衡, 修五禮, 如五器",崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,策,,古之聖人,古之聖人,崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,疑,,,"問 : 大學正心章四有所, 先儒以爲心在之病. 視不見, 聽不聞, 食不知味, 先儒以爲心不在之病. 在亦病, 不在亦病, 則如何用工, 方謂心得其正歟?",崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,論,,古今文尙書,古今文尙書,崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,賦,,大臣講官事君之禮不同,大臣講官事君之禮不同,崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,表,,"擬宋司馬光請改詔語, _諸朝堂","擬宋司馬光請改詔語, _諸朝堂",崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,表,,"宋司馬光請改詔語, _諸朝堂","宋司馬光請改詔語, _諸朝堂",崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_초시_문제,策,,名敎,名敎,崇禎三辛酉增廣別試文武科殿試榜目,,,,,,,,,,,,,,,,,,
1801년_증광시대과_복시_문제,賦,,"於乎不顯, 文王之德之純","於乎不顯, 文王之德之純",崇禎三辛酉增廣別試文武科殿試榜目,,1801년_증광시대과_초장,대과,,증광시,복시,초장,1801.0,4.0,16.0,1801-03-04,신유,임진,경진,辛酉,壬辰,庚辰,False
1801년_증광시대과_복시_문제,表,,"擬宋朝群臣賀韓琦垂紳正笏, 不動聲氣而措天下於泰山之安","擬宋朝群臣賀韓琦垂紳正笏, 不動聲氣而措天下於泰山之安",崇禎三辛酉增廣別試文武科殿試榜目,,1801년_증광시대과_초장,대과,,증광시,복시,초장,1801.0,4.0,16.0,1801-03-04,신유,임진,경진,辛酉,壬辰,庚辰,False
1801년_증광시대과_복시_문제,表,,"宋群臣賀韓琦垂紳正笏, 不動聲色而措天下於泰山之安","宋群臣賀韓琦垂紳正笏, 不動聲色而措天下於泰山之安",崇禎三辛酉增廣別試文武科殿試榜目,,1801년_증광시대과_초장,대과,,증광시,복시,초장,1801.0,4.0,16.0,1801-03-04,신유,임진,경진,辛酉,壬辰,庚辰,False
1801년_증광시대과_복시_문제,策,,"問 : 有動則有靜, 而後始動也, 故治道不能無動靜. 二者有先後本末之序, 而固不可違時而易行歟? 天體至靜而循環不已, 日行常疾而形色不變者, 何歟? 堯舜之治, 不過曰安安也, 安汝止也. 文武之政, 亦惟曰緝熙也, 無競也. 未知當時之所尙者, 動歟靜歟? 一怒而安天下則動也, 垂衣而治天下則靜也. 其動其靜, 果有二致歟? 元封之動, 不及於孝文之玄_, 熙寧之動, 不及於仁宗之穆淵, 則靜固賢於動矣. 周室委靡之弊, 由於文敎, 宋朝削弱之歎, 歸之風氣, 則動有勝於靜, 時而然輿? 泰山不見其動, 而功利及人, 虛雲不見其跡, 而德化永世, 亦有動靜之可言歟? 靜多吉而動多凶者, 易也, 用靜吉而用作凶者, 範也. 其動其靜, 一吉一凶, 若是判然者, 何歟? _潤振作, 近於動而萬物成焉, 休養生息, 主於靜而百姓懷焉. 然則動靜不可以偏廢歟? 干戚之舞, 未解平城之圍, 彈琴之聲, _保徐城之危, 則以動而制動歟? 大抵太極有陰陽, 故盈天地之間, 百千萬物事, 無不有動有靜者, 道也. 是道也, 出於千而具於人, 大而無外, 小而無內, 動亦靜, 靜亦動也. 顧今慈聖垂簾, 聖人當寧治法政謨, 動合三代仁聲, 令聞普洽八_, 含生喙息之倫, 莫不翹首以俟, 而朝象潰裂, 姑無底定之望, 邪說橫流, 未有廓淸之效, 紀綱有日頹之漸, 惠澤乏對揚之美. 其動其靜, 或失其宜者, 必有草野尙論之說矣. 何以則靜而有常而無咎, 皇極不頗人情, 大順措國勢於盤泰之安歟? 諸子諸生, 必有講磨于中, 願聞其說.",,崇禎三辛酉增廣別試文武科殿試榜目,,1801년_증광시대과_종장,대과,,증광시,복시,종장,1801.0,4.0,16.0,1801-03-04,신유,임진,경진,辛酉,壬辰,庚辰,False
1801년_증광시대과_전시_문제,銘,,璿璣玉衡,璿璣玉衡,崇禎三辛酉增廣別試文武科殿試榜目,,1801년_증광시대과,대과,,증광시,전시,,1801.0,4.0,24.0,1801-03-12,신유,임진,무자,辛酉,壬辰,戊子,False
1801년_식년시대과_초시_문제,表,,"周群臣賀, _年多黍多_, 爲酒爲醴, 以洽百禮, 降福孔皆","周群臣賀, _年多黍多_, 爲酒爲醴, 以洽百禮, 降福孔皆",科儷,,1801년_식년시대과,대과,,식년시,초시,중장,1801.0,9.0,20.0,1801-08-13,신유,정유,정사,辛酉,丁酉,丁巳,False
1801년_식년시대과_전시_문제,銘,,齊政閣,齊政閣,科儷,,1801년_식년시대과,대과,,식년시,전시,,1801.0,10.0,21.0,1801-09-14,신유,무술,무자,辛酉,戊戌,戊子,False
1801년_정시대과_초시_문제,表,,唐堯群臣賀帝德廣運,唐堯群臣賀帝德廣運,科儷,,1802년_정시대과,대과,,정시,초시,,1802.0,2.0,18.0,1802-01-16,임술,임인,무자,壬戌,壬寅,戊子,False
1801년_정시대과_초시_문제,表,,周群臣賀召公恭奉幣用供王能祈天永命,周群臣賀召公恭奉幣用供王能祈天永命,科儷,,1802년_정시대과,대과,,정시,초시,,1802.0,2.0,18.0,1802-01-16,임술,임인,무자,壬戌,壬寅,戊子,False
1801년_정시대과_전시_문제,賦,,二帝三王之道本於心,二帝三王之道本於心,임술2년정시방(壬戌二年庭試榜),,1802년_정시대과,대과,,정시,전시,,1802.0,2.0,26.0,1802-01-24,임술,임인,병신,壬戌,壬寅,丙申,False
1802년_정시대과_초시_문제,表,,"周賢者謝皎皎白駒, 以表其潔白之意","周賢者謝皎皎白駒, 以表其潔白之意",科儷,,1802년_정시대과,대과,,정시,초시,,1802.0,10.0,28.0,1802-10-02,임술,신해,경자,壬戌,辛亥,庚子,False
1802년_정시대과_초시_문제,表,,"周群臣賀 日就月將, 學有緝__于光明, 佛時仔肩, 示我顯德行","周群臣賀 日就月將, 學有緝__于光明, 佛時仔肩, 示我顯德行",科儷,,1802년_정시대과,대과,,정시,초시,,1802.0,10.0,28.0,1802-10-02,임술,신해,경자,壬戌,辛亥,庚子,False
1802년_정시대과_전시_문제,賦,,"衆維魚矣, 實有豊年","衆維魚矣, 實有豊年",임술2년정시전시방(壬戌二年庭試殿試榜),,1802년_정시대과,대과,,정시,전시,,1802.0,10.0,29.0,1802-10-03,임술,신해,신축,壬戌,辛亥,辛丑,False
1802년_정시대과_전시_문제,賦,,凡爲天下國家有九經,凡爲天下國家有九經,임술2년정시방(壬戌二年庭試榜),,1802년_정시대과,대과,,정시,,,1802.0,11.0,8.0,1802-10-13,임술,신해,신해,壬戌,辛亥,辛亥,False
1803년_알성시대과_전시_문제,賦,,於樂__,於樂__,계해3년알성시방(癸亥三年謁聖試榜),,1803년_알성시대과,대과,,알성시,전시,,1803.0,4.0,10.0,1803-02-19,계해,을묘,갑신,癸亥,乙卯,甲申,True
1803년_증광시대과_초시_문제,表,,"周群臣賀總干山立, 武王之事, 武亂皆坐, 周召之治","周群臣賀總干山立, 武王之事, 武亂皆坐, 周召之治",,,1803년_증광시대과_중장,대과,,증광시,초시,중장,1803.0,2.0,17.0,1803-01-26,계해,갑인,임진,癸亥,甲寅,壬辰,False
1803년_증광시대과_초시_문제,表,,周群臣賀無逸末章言有盡而意無窮,周群臣賀無逸末章言有盡而意無窮,,,1803년_증광시대과_중장,대과,,증광시,초시,중장,1803.0,2.0,17.0,1803-01-26,계해,갑인,임진,癸亥,甲寅,壬辰,False
1803년_증광시대과_복시_문제,表,,周朝列國民人等謝五年一巡狩命太師陳詩以觀民風,周朝列國民人等謝五年一巡狩命太師陳詩以觀民風,,,1802년_증광시대과_초장,대과,,정시,복시,초장,1803.0,4.0,6.0,1803-02-15,계해,을묘,경진,癸亥,乙卯,庚辰,True
1803년_증광시대과_복시_문제,策,,,_園遺稿,,,1802년_증광시대과_초장,대과,,정시,복시,종장,1803.0,4.0,6.0,1803-02-15,계해,을묘,경진,癸亥,乙卯,庚辰,True
1803년_증광시대과_전시_문제,銘,,__,__,계해3년춘당대별시전시방(癸亥三年春塘臺別試殿試榜),,1803년_증광시대과,대과,,증광시,전시,,1803.0,4.0,12.0,1803-02-21,계해,을묘,병술,癸亥,乙卯,丙戌,True
1804년_정시대과_전시_문제,賦,,"光天之下, 至于海陽蒼生, 萬邦黎獻, 共惟帝臣","光天之下, 至于海陽蒼生, 萬邦黎獻, 共惟帝臣",갑자4년춘당대전시방(甲子四年春塘臺殿試榜),,1804년_정시대과,대과,,정시,전시,,1804.0,3.0,7.0,1804-01-26,갑자,병인,병진,甲子,丙寅,丙辰,False
1804년_식년시대과_전시_문제,頌,,"濟濟多士, 秉文之德","濟濟多士, 秉文之德",갑자4년춘당대식년전시방(甲子四年春塘臺式年殿試榜),,1804년_식년시대과,대과,,식년시,전시,,1804.0,4.0,4.0,1804-02-24,갑자,정묘,갑신,甲子,丁卯,甲申,False
1805년_정시대과_전시_문제,賦,,"用之鄕人, 用之邦國, 以化天下","用之鄕人, 用之邦國, 以化天下",을축5년춘당대정시전시방(乙丑五年春塘臺庭試殿試榜),,1805년_정시대과,대과,,정시,전시,,1805.0,10.0,13.0,1805-08-21,을축,을유,신축,乙丑,乙酉,辛丑,False
1805년_증광시대과_초시_문제,表,,周與燕者謝朝曰君臣燕曰賓客,周與燕者謝朝曰君臣燕曰賓客,숭정3을축동대전두후평복경과별시증광문무과전시방목(崇禎三乙丑冬大殿痘候平復慶科別試增廣文武科殿試榜目),,1805년_증광시대과_중장,대과,,증광시,초시,중장,1805.0,9.0,6.0,1805-07-14,을축,갑신,갑자,乙丑,甲申,甲子,False
1805년_증광시대과_초시_문제,表,,宋朝知貢擧呂公著請勿用詩賦取士以詔策諮訪治道,宋朝知貢擧呂公著請勿用詩賦取士以詔策諮訪治道,숭정3을축동대전두후평복경과별시증광문무과전시방목(崇禎三乙丑冬大殿痘候平復慶科別試增廣文武科殿試榜目),,1805년_증광시대과_중장,대과,,증광시,초시,중장,1805.0,9.0,6.0,1805-07-14,을축,갑신,갑자,乙丑,甲申,甲子,False
1805년_증광시대과_복시_문제,表,,"漢董仲舒請正心以正朝廷, 正朝廷以正百官, 正百官以正萬民, 正萬民以正四方","漢董仲舒請正心以正朝廷, 正朝廷以正百官, 正百官以正萬民, 正萬民以正四方",숭정3을축동대전두후평복경과별시증광문무과전시방목(崇禎三乙丑冬大殿痘候平復慶科別試增廣文武科殿試榜目),,1805년_증광시대과_초장,대과,,증광시,복시,초장,1805.0,9.0,6.0,1805-07-14,을축,갑신,갑자,乙丑,甲申,甲子,False
1805년_증광시대과_전시_문제,頌,,_雍,_雍,숭정3을축동대전두후평복경과별시증광문무과전시방목(崇禎三乙丑冬大殿痘候平復慶科別試增廣文武科殿試榜目),,1805년_증광시대과,대과,,증광시,전시,,1805.0,10.0,28.0,1805-09-07,을축,병술,병진,乙丑,丙戌,丙辰,False
1806년_별시대과_초시_문제,表,,宋群臣賀平章事李沆日進四方水旱盜賊之奏,宋群臣賀平章事李沆日進四方水旱盜賊之奏,科儷,,1806년_별시대과,대과,,별시,초시,초장,1806.0,2.0,16.0,1805-12-28,을축,기축,정미,乙丑,己丑,丁未,False
1806년_별시대과_초시_문제,表,,周群臣賀以文王詩爲天子諸侯會朝之樂,周群臣賀以文王詩爲天子諸侯會朝之樂,科儷,,1806년_별시대과,대과,,별시,초시,초장,1806.0,2.0,16.0,1805-12-28,을축,기축,정미,乙丑,己丑,丁未,False
1806년_별시대과_전시_문제,賦,,"周道如砥, 其直如矢, 君子所履, 小人所視","周道如砥, 其直如矢, 君子所履, 小人所視",병인6년춘당대중시대거별시전시방(丙寅六年春塘臺重試對擧別試殿試榜),,1806년_별시대과,대과,,별시,전시,,1806.0,3.0,10.0,1806-01-21,병인,경인,기사,丙寅,庚寅,己巳,False
1806년_중시대과_전시_문제,表,,"擬宋群臣賀左右史有起居注, 執政有時政記, 臺諫有日曆, 自聖宋始","擬宋群臣賀左右史有起居注, 執政有時政記, 臺諫有日曆, 自聖宋始",병인6년춘당대중시방(丙寅六年春塘臺重試榜),,1806년_중시대과,대과,,중시,,,1806.0,3.0,10.0,1806-01-21,병인,경인,기사,丙寅,庚寅,己巳,False
1806년_식년시대과_초시_문제,表,,虞百姓謝使契爲司徒數敬敷五敎在寬,虞百姓謝使契爲司徒數敬敷五敎在寬,정묘7년춘당대식년전시방(丁卯七年春塘臺式年殿試榜),,1806년_식년시대과,대과,,별시,초시,중장,1806.0,9.0,4.0,1806-07-22,병인,병신,정묘,丙寅,丙申,丁卯,False
1806년_식년시대과_초시_문제,表,,周周公請先知稼穡之艱難,周周公請先知稼穡之艱難,정묘7년춘당대식년전시방(丁卯七年春塘臺式年殿試榜),,1806년_식년시대과,대과,,별시,초시,중장,1806.0,9.0,4.0,1806-07-22,병인,병신,정묘,丙寅,丙申,丁卯,False
1806년_식년시대과_전시_문제,銘,,金馬門,金馬門,정묘7년춘당대식년전시방(丁卯七年春塘臺式年殿試榜),,1807년_식년시대과,대과,,식년시,전시,,1807.0,4.0,10.0,1807-03-03,정묘,갑진,을사,丁卯,甲辰,乙巳,False
1807년_정시대과_문제,賦,,善養吾浩然之氣,善養吾浩然之氣,정묘7년춘당대정시방(丁卯七年春塘臺庭試榜),,1807년_정시대과,대과,,정시,,,1807.0,5.0,25.0,1807-04-18,정묘,을사,경인,丁卯,乙巳,庚寅,False
1807년_알성시대과_전시_문제,表,,擬唐_臣賀張九齡獻千秋金鑑錄,擬唐_臣賀張九齡獻千秋金鑑錄,정묘7년춘당대알성방(丁卯七年春塘臺謁聖榜),,1807년_알성시대과,대과,,알성시,,,1807.0,9.0,10.0,1807-08-09,정묘,기유,무인,丁卯,己酉,戊寅,False
1807년_알성시대과_전시_문제,表,,擬唐_臣賀張九齡獻千秋金鑑錄,擬唐_臣賀張九齡獻千秋金鑑錄,정묘7년춘당대알성방(丁卯七年春塘臺謁聖榜),,1807년_알성시대과,대과,,알성시,,,1807.0,9.0,10.0,1807-08-09,정묘,기유,무인,丁卯,己酉,戊寅,False
1807년_알성시대과_전시_문제,表,,擬唐_臣賀張九齡獻千秋金鑑錄,擬唐_臣賀張九齡獻千秋金鑑錄,정묘7년춘당대알성방(丁卯七年春塘臺謁聖榜),,1807년_알성시대과,대과,,알성시,,,1807.0,9.0,10.0,1807-08-09,정묘,기유,무인,丁卯,己酉,戊寅,False
1807년_정시대과_초시_문제,表,,"夏朝群臣賀會諸侯於塗山, 執玉帛者萬國","夏朝群臣賀會諸侯於塗山, 執玉帛者萬國",정묘7년춘당대별시전시방(丁卯七年春塘臺別試殿試榜),,1807년_정시대과,대과,,정시,초시,,1807.0,9.0,15.0,1807-08-14,정묘,기유,계미,丁卯,己酉,癸未,False
1807년_정시대과_초시_문제,表,,商群臣賀傳說版築讀書,商群臣賀傳說版築讀書,정묘7년춘당대별시전시방(丁卯七年春塘臺別試殿試榜),,1807년_정시대과,대과,,정시,초시,,1807.0,9.0,15.0,1807-08-14,정묘,기유,계미,丁卯,己酉,癸未,False
1807년_정시대과_전시_문제,賦,,忠信以爲甲_,忠信以爲甲_,정묘7년춘당대별시전시방(丁卯七年春塘臺別試殿試榜),,1807년_정시대과,대과,,정시,전시,,1807.0,10.0,4.0,1807-09-04,정묘,경술,임인,丁卯,庚戌,壬寅,False
1807년_정시대과_전시_문제,賦,,忠信以爲甲_,忠信以爲甲_,정묘7년춘당대별시전시방(丁卯七年春塘臺別試殿試榜),,1807년_정시대과,대과,,정시,전시,,1807.0,10.0,4.0,1807-09-04,정묘,경술,임인,丁卯,庚戌,壬寅,False
1807년_정시대과_전시_문제,賦,,忠信以爲甲_,忠信以爲甲_,정묘7년춘당대별시전시방(丁卯七年春塘臺別試殿試榜),,1807년_정시대과,대과,,정시,전시,,1807.0,10.0,4.0,1807-09-04,정묘,경술,임인,丁卯,庚戌,壬寅,False
1807년_정시대과_전시_문제,賦,,忠信以爲甲_,忠信以爲甲_,정묘7년춘당대별시전시방(丁卯七年春塘臺別試殿試榜),,1807년_정시대과,대과,,정시,전시,,1807.0,10.0,4.0,1807-09-04,정묘,경술,임인,丁卯,庚戌,壬寅,False
1809년_대륜차대과_전시_문제,表,,周群臣賀文武之道一弛一張,周群臣賀文武之道一弛一張,순조실록 12권s,https://sillok.history.go.kr/id/kwa_10910004_001,1809년_대륜차대과,대과,,대륜차,전시,,1809.0,10.0,4.0,1809-08-25,기사,계유,계축,己巳,癸酉,癸丑,False
1809년_증광시대과_초시_문제,疑,,,,,,1809년_증광시대과,대과,,증광시,초시,초장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_초시_문제,論,,立賢無方,立賢無方,,,1809년_증광시대과,대과,,증광시,초시,초장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_초시_문제,賦,,遣使告曰 : 天子自將待邊,遣使告曰 : 天子自將待邊,,,1809년_증광시대과,대과,,증광시,초시,중장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_초시_문제,表,,"擬商朝群臣賀長發詩, 先言湯降不遲, 後言降于卿士, 以明天命所以集, 王業所以成.","擬商朝群臣賀長發詩, 先言湯降不遲, 後言降于卿士, 以明天命所以集, 王業所以成.",,,1809년_증광시대과,대과,,증광시,초시,중장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_초시_문제,策,,云云,云云,,,1809년_증광시대과,대과,,증광시,초시,종장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_초시_문제,疑,,,"孟子曰 : 權然後知輕重, 度然後知長短, 物皆然, 心爲甚. 物則有輕重長短, 固可以權度而度之, 心無輕重, 則何以權之; 心無長短, 則何以度之? 願聞精義.",,,1809년_증광시대과,대과,,증광시,초시,초장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_초시_문제,論,,朱子張子井田說,朱子張子井田說,,,1809년_증광시대과,대과,,증광시,초시,초장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_초시_문제,賦,,不顯亦世,不顯亦世,,,1809년_증광시대과,대과,,증광시,초시,중장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_초시_문제,表,,"擬周朝郡臣賀於_來之日, _圖卜",,,,1809년_증광시대과,대과,,증광시,초시,중장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_초시_문제,策,,皇極,皇極,,,1809년_증광시대과,대과,,증광시,초시,종장,1809.0,10.0,11.0,1809-09-03,기사,갑술,경신,己巳,甲戌,庚申,False
1809년_증광시대과_복시_문제,賦,,淸廟之瑟 一倡而三歎,淸廟之瑟 一倡而三歎,,,1809년_증광시대과,대과,,증광시,복시,초장,1809.0,11.0,18.0,1809-10-11,기사,을해,무술,己巳,乙亥,戊戌,False
1809년_증광시대과_복시_문제,表,,"擬黃帝郡臣賀垂衣裳而天下治, 蓋取諸乾坤","擬黃帝郡臣賀垂衣裳而天下治, 蓋取諸乾坤",,,1809년_증광시대과,대과,,증광시,복시,초장,1809.0,11.0,18.0,1809-10-11,기사,을해,무술,己巳,乙亥,戊戌,False
