question_id,category,abstract,content,abstract_ko,abstract_en,content_ko,content_en
Q28c1dd1f78ca,義,,王敬作所,,,왕경작이 있던 곳,A place where the king works respectfully
Qbf601616aa6c,賦,,惟富弼,,,오직 부필(富弼),It is Yu Bil-pil
Qe1e9a7df7798,詩,,平生所爲，未嘗有不可對人言者。押爲。,,,평생 행한 일에 남에게 말하지 못할 것이 없었다.,"Throughout my life, I have never done anything that I could not tell others about."
Qbf601616aa6c,賦,,若麟之時,,,기린이 나타날 시기와 같이,Like the time of the unicorn
Qe1e9a7df7798,詩,,是時周方隆盛，鳴鳳在郊押鳳。,,,이때 주나라는 막 번영하여 봉황이 교외에서 울었다.,"At that time, the Zhou Dynasty was at its height of prosperity, and the phoenix sang in the outskirts of the capital."
Qf1e416f5c5be,疑,,問：論語曰：五十而知天命。又曰：不知命無以爲君子。一是聖人分上自道而言，一是爲君子之知處而言，此果有高下淺深之可言歟？至君大傳之樂天知命，當屬乎君子之知命歟？當屬乎聖人之知命歟？,,,"질문: 논어에서 ""오십이 되어 천명을 알았다""라고 했고, 또 ""명을 알지 못하면 군자가 될 수 없다""라고 했는데, 하나는 성인의 경지에서 스스로를 말한 것이고, 하나는 군자가 알아야 할 바를 말한 것인데, 이것이 과연 높고 낮음과 깊고 얕음을 논할 수 있는 것입니까? 군대전의 낙천지명은 군자의 지명에 속하는 것입니까, 성인의 지명에 속하는 것입니까?","The Analects say: ""At fifty, I knew the mandate of Heaven."" It also says: ""Without knowing fate, one cannot be a gentleman."" The first quote is the sage speaking about his own experience, while the second speaks of what a gentleman should know. Is there truly a difference in depth and level between these? As for the joy in Heaven's will and understanding fate in the Grand Commentary of Zhou Yi, does this belong to the gentleman's understanding of fate or to the sage's understanding of fate?"
Q45f873018923,義,,天降時雨，山川出雲。,,,"하늘에서 때맞춰 비가 내리니, 산과 강에서 구름이 피어오른다.","Heaven sends timely rain, mountains and rivers bring forth clouds."
Qf1e416f5c5be,疑,,問：《論語》子夏曰：仕而優則學，學而優則仕。以上_視之，仕先於學；以下_視之，學先於仕。然則學者其將何先而何後耶？其所互言之義，可得聞歟？,,,"문: 《논어》에서 자하가 말하기를 ""벼슬하면서 여유가 있으면 배우고, 배우면서 여유가 있으면 벼슬한다"" 하였다. 위에서 보면 벼슬이 배움보다 앞서고, 아래에서 보면 배움이 벼슬보다 앞선다. 그렇다면 배우는 자는 무엇을 먼저 하고 무엇을 나중에 해야 하는가? 서로 말한 뜻을 들을 수 있겠는가?","Question: In the Analects, Zixia said: ""If one has spare time while in office, then study; if one has spare time while studying, then take office."" Looking at it from above, service comes before study; looking at it from below, study comes before service. So then, which should the scholar put first and which later? What is the meaning behind these seemingly contradictory statements? May I hear your thoughts on this?"
Q45f873018923,義,,日三,,,하루에 세 번,Three times a day
Qbefaedaef02f,賦,,百世爲天子諸侯.,,,백 세토록 천자와 제후가 되리라.,Become emperors and lords for a hundred generations.
Q9961134f917e,詩,,"璿璣玉衡以會天道, 朝覲巡狩以會人道, 封山濬川以會地道, 押道.",,,"선기옥형으로 하늘의 도를 맞추고, 조알과 순수로 인간의 도를 맞추며, 산을 봉하고 강을 준설함으로써 땅의 도를 맞추니, 도를 맞추는 것이다.","Observe celestial movements with astronomical instruments to understand the Way of Heaven, conduct royal inspections and tours to understand the Way of Man, demarcate mountains and dredge rivers to understand the Way of Earth. This is the path."
Qbefaedaef02f,賦,,釐爾女士從以孫子.,,,리 여사가 손자를 데리고 따라왔다.,Ms. Li follows with her grandson.
Q9961134f917e,詩,,"三公三少明孝仁禮義以道習之, 押道.",,,"삼공과 삼소는 효도와 어진 마음, 예의를 밝히고 도로써 이를 익히도다.","The Three Lords and Three Junior Lords shall clearly understand filial piety, benevolence, propriety, and righteousness, and practice them according to the Way."
Qa2605da94b4f,疑,,"問: 衛靈公問陣於孔子, 孔子對曰: “俎豆之事, 嘗聞之矣, 軍旅之事, 未之學也.” 旣聞俎豆之事, 則入太廟每事問者, 何歟? 未學軍旅之事, 則所愼必於戰, 何耶?",,,"위령공이 진법을 공자에게 물었을 때, 공자는 ""제사의 일은 들어 알고 있으나, 군사의 일은 배우지 않았습니다.""라고 대답했다. 이미 제사의 일을 들어 알고 있으면서도 태묘에 들어갈 때마다 매사를 물었던 것은 어찌된 일인가? 군사의 일을 배우지 않았으면서도 전쟁에 신중했던 것은 무엇 때문인가?","Question: When Duke Ling of Wei asked Confucius about military formations, Confucius replied, ""I have heard about matters of sacrificial vessels, but I have never studied military affairs."" If he had heard about sacrificial vessels, why did he ask about everything when entering the ancestral temple? If he had not studied military affairs, why was he so careful about warfare?"
Q72f28406c6a2,義,,"水流濕火就燥, 雲從龍風從虎.",,,"물은 젖은 곳으로 흐르고 불은 마른 곳으로 나아가며, 구름은 용을 따르고 바람은 호랑이를 따른다.","Water flows to wet places, fire goes to dry places. Clouds follow dragons, winds follow tigers."
Qa67d93377ce9,疑,,"問: 孟子曰“存其心養其性, 所以事天”, 《大學》則曰“正心”, 此則曰存心, 存與正同歟? 《中庸》則曰“率性”, 此則曰養性, 率與養同歟? 養存不過一身上工夫, 而其爲事天何歟?",,,"맹자는 ""그 마음을 보존하고 그 성품을 기르는 것이 하늘을 섬기는 것이다""라고 했는데, 『대학』에서는 ""마음을 바르게 한다""고 했고, 여기서는 ""마음을 보존한다""고 했으니, '보존'과 '바르게 함'이 같은 것입니까? 『중용』에서는 ""본성을 따른다""고 했고, 여기서는 ""성품을 기른다""고 했으니, '따름'과 '기름'이 같은 것입니까? '기름'과 '보존'은 자기 한 몸의 공부에 지나지 않는데, 이것이 어떻게 하늘을 섬기는 일이 됩니까?","Question: Mencius said ""Preserve the heart and nourish the nature, this is how to serve Heaven."" The Great Learning speaks of ""rectifying the heart,"" while this speaks of ""preserving the heart"" - are preserving and rectifying the same? The Doctrine of the Mean speaks of ""following nature,"" while this speaks of ""nourishing nature"" - are following and nourishing the same? Nourishing and preserving are merely self-cultivation practices, so how do they constitute serving Heaven?"
Qf1bd82e76a58,義,,"淸明象天, 廣大象地, 終始象四時, 周旋象風雨.",,,"맑고 밝음은 하늘을 닮았고, 넓고 큼은 땅을 닮았으며, 처음과 끝은 사계절을 닮았고, 두루 돎은 비바람을 닮았다.","Clarity symbolizes heaven, vastness symbolizes earth, completion and beginning symbolize the four seasons, circulation symbolizes wind and rain."
Qc5cabcb7d891,賦,,"垂紳正笏, 措天下於泰山之安.",,,"관복을 입고 홀을 바로잡아 들고서, 천하를 태산처럼 안정되게 다스린다.","With hanging sashes and upright tablets, they brought peace to the world as stable as Mount Tai."
Q46dd85387d7d,詩,,"先天下之憂, 後天下之樂而樂.",,,"천하가 걱정할 때 먼저 걱정하고, 천하가 즐거워한 뒤에야 즐거워한다.","First worry about the world's troubles, then enjoy after the world enjoys."
Qc5cabcb7d891,賦,,進士不足以盡于之才.,,,진사의 자격만으로는 그의 재능을 다 표현할 수 없다.,The position of advanced scholar (jinshi) is not enough to fully utilize his talents.
Q46dd85387d7d,詩,,"漢興任簫曹之文, 用良平之謀, 聘陸_之辯, 明叔孫通之儀, 文武相配, 押興.",,,"한나라는 소고의 문장을 맡기고, 장량과 진평의 계책을 써서, 육가의 변설을 듣고, 숙손통의 예법을 밝히니, 문과 무가 서로 어울려 나라가 흥성하였다.","During the rise of Han Dynasty, they employed the writings of Xiao He and Cao Can, used the strategies of Zhang Liang and Chen Ping, sought the eloquence of Lu Jia, and clarified the ceremonial system of Shusun Tong. Civil and military affairs were harmoniously balanced, leading to prosperity."
Q6db77ce2fe78,疑,,"問: 孟子曰“我善養吾浩然之氣”, 養氣之說, 前聖之所未發, 而孟子始言之, 此固孟子之所自得者歟? 所謂浩然者, 何氣? 善養者, 何術? 孟子於敎人之際不曰養氣, 而以曰養心, 或曰養性, 抑又何歟?",,,"맹자가 말하기를 ""나는 내 호연지기를 잘 기른다""고 했는데, 기를 기른다는 설은 이전 성인들이 말하지 않았던 것을 맹자가 처음 말했으니, 이는 진실로 맹자가 스스로 깨달은 것인가? 이른바 호연이란 어떤 기인가? 잘 기른다는 것은 어떤 방법인가? 맹자는 사람을 가르칠 때 기를 기른다고 말하지 않고 마음을 기른다거나 성품을 기른다고 했는데, 이 또한 어째서인가?","Question: Mencius said ""I am good at nourishing my vast qi."" The theory of nourishing qi was not previously discussed by earlier sages, and Mencius was the first to speak of it. Was this indeed Mencius's own discovery? What is this so-called vast qi? What is the method of good nourishment? When teaching others, why did Mencius not speak of nourishing qi, but instead spoke of nourishing the heart-mind or nourishing human nature?"
Qd80396ed3cac,義,,多聞以爲富.,,,많이 들어서 부유해진다.,Hearing much makes one rich.
Q4910bacd5736,疑,,"問: 《論語》, 子曰“吾十有五而志于學, 三十而立, 四十而不惑, 五十而知天命, 六十而耳順, 七十而從心所欲, 不踰矩”, 間以十年, 其間十間十五之義, 何歟?",,,"공자께서 말씀하시기를 ""나는 15세에 학문에 뜻을 두었고, 30세에 확립하였으며, 40세에 미혹되지 않았고, 50세에 천명을 알았으며, 60세에 귀가 순해졌고, 70세에 마음이 하고자 하는 바를 따라도 법도에 어긋나지 않았다""고 하셨는데, 10년씩 간격을 두어 말씀하신 것과 15세부터 시작하신 의미는 무엇입니까?","Question: In the Analects, Confucius said ""At fifteen I set my heart upon learning, at thirty I was firmly established, at forty I had no doubts, at fifty I knew the will of Heaven, at sixty I could listen to truth without being confused, and at seventy I could follow my heart's desires without transgressing what was right."" What is the significance of these ten-year intervals starting from fifteen?"
Q24fed2e3c029,義,,朞三百有六旬有六.,,,한 해는 366일이다.,A complete year has three hundred and sixty-six days.
Q66efce05a469,賦,,江_汝漢之間莫不從化.,,,강과 여수 사이에서 교화를 따르지 않는 이가 없었다.,"Between the Yangtze River and the Han River, everyone followed the civilizing influence."
Qac4a18adc0b9,詩,,"使天下後世之修身齊家治國平天下者, 皆得以取法焉, 押法.",,,천하와 후세에 수신제가치국평천하를 하는 사람들이 모두 이를 본받아 법으로 삼게 하노라.,"Let all those in the world and future generations who cultivate themselves, regulate their families, govern the state, and bring peace to the world take this as their model and follow the law."
Q66efce05a469,賦,,反居水下.,,,물가 아래쪽에 거꾸로 살고 있다.,He lives below the water.
Qac4a18adc0b9,詩,,"未至望之如雲, 押雲.",,,보기 전엔 구름처럼 아득하네.,"Before reaching my destination, looking at it like clouds in the distance."
Qabd3be545ff5,疑,,"問: 高明配天, 博厚配地, 悠久無疆, 何歟?",,,"물음: 높고 밝음은 하늘과 짝하고, 넓고 두터움은 땅과 짝하며, 아득히 오래도록 끝이 없다는 것은 무엇인가?","Question: What is meant by ""brilliance matches heaven, breadth matches earth, eternal and boundless""?"
Q8f1c46984c13,義,,繼明照于四方.,,,밝은 빛이 사방을 비추다.,Continuing brightness illuminates in all four directions.
Qb6fc30c07ee4,疑,,"問: 子曰""古之學者爲己, 今之學者爲人"", 所學者, 同歟, 異歟? 若同一學也, 則有爲己人之別, 何歟?",,,"공자가 말씀하시기를 ""옛날의 학자는 자신을 위해 배웠고, 오늘날의 학자는 남을 위해 배운다""고 하셨는데, 배우는 것이 같은가, 다른가? 만약 동일한 학문이라면, 자신을 위함과 남을 위함의 차이는 무엇인가?","Question: Confucius said ""The ancient scholars studied for themselves, today's scholars study for others."" Is what they study the same or different? If it is the same learning, why is there a distinction between studying for oneself and for others?"
Q2e788c69cb91,義,,用咸和萬民.,,,화목하게 백성을 부린다.,Use harmony to bring peace to all people.
Q396d8f7b1821,賦,,國之肥.,,,나라의 살찜이다.,The prosperity of the nation.
Q40e27ff61985,詩,,"爲吏者長子孫, 居官者以爲姓號, 人人自愛, 押吏.",,,"관리가 된 자는 자손에게 대대로 이어지고, 벼슬아치는 이를 성씨로 삼으며, 사람마다 자중하여 관리를 감독한다.","Those who serve as officials will benefit their descendants, those who hold office will gain a family title, everyone values themselves, and supervises subordinates."
Q396d8f7b1821,賦,,禹貢繫夏書,,,우공은 하서(夏書)에 기록되어 있다,The Tribute of Yu is attached to the Book of Xia
Q40e27ff61985,詩,,"虞史旣述二典, 又敍君臣之間嘉言善政, 以備二典之未備, 押備.",,,"우사가 이미 이전(이요와 순임금의 전)을 서술하고, 또한 군신 사이의 아름다운 말과 좋은 정치를 서술하여, 이전에서 갖추지 못한 것을 보충하여 갖추었다.","After Yu's historian recorded the Two Canons, he also narrated the fine words and good governance between ruler and ministers, to supplement what was not covered in the Two Canons."
Q1028c8a93932,疑,,"問: 《中庸》曰“修道以仁”, 又曰“仁者人也, 親親爲大”, 上下仁字, 同歟, 異歟? 朱夫子釋上仁字, 則曰天地生物之心而人得以生者, 下仁字則曰具此生理自然, 便有惻_慈愛之心. 仁則一也, 而訓釋不同者, 何歟?",,,"질문: 『중용』에서 ""도를 닦음은 인으로써 한다""고 했고, 또 ""인자는 사람이니, 친족을 친애함이 가장 크다""고 했는데, 위아래의 '인(仁)' 자가 같은 것입니까, 다른 것입니까? 주자께서 위의 '인' 자는 천지가 만물을 낳는 마음이며 사람이 이로 인해 생겨난 것이라 했고, 아래 '인' 자는 이 생리를 갖추어 자연히 측은하고 자애로운 마음이 있는 것이라 했습니다. '인'은 하나인데 훈석이 다른 것은 무엇 때문입니까?","Question: The Doctrine of the Mean states ""cultivate the Way through benevolence (ren)"" and also states ""the benevolent person is human, and loving one's relatives is the greatest."" Are these two instances of 'ren' the same or different? Master Zhu explains the first 'ren' as the mind of Heaven and Earth giving life to all things, through which humans gain life, and the second 'ren' as naturally possessing compassion and love through this principle of life. While 'ren' is one, why are these interpretations different?"
Q8abc745eaf91,義,,惟龜正之.,,,오직 거북점으로 바로잡았다.,Only the tortoise can make it right.
Q5827f500f30e,疑,,"問: 公孫丑問浩然之氣, 孟子曰“難言”, 程子曰: “觀此一言, 則孟子之實有是氣, 可知.” 孟子實有是氣, 則必不難言而曰難言者, 何歟?",,,"공손축이 호연지기에 대해 물었을 때 맹자가 ""말하기 어렵다""라고 했는데, 정자가 말하기를 ""이 한 마디를 보면 맹자가 실제로 이런 기운이 있었음을 알 수 있다."" 맹자가 실제로 이런 기운이 있었다면 말하기 어렵지 않았을 텐데 어려웠다고 한 것은 무엇 때문인가?","Gongsun Chou asked about the vast, flowing qi, and Mengzi said ""It is difficult to explain."" Master Cheng said: ""From this one statement, we can know that Mengzi truly possessed this qi."" If Mengzi truly possessed this qi, why did he say it was difficult to explain when it should not have been difficult?"
Q8abc745eaf91,義,,是以似之.,,,이러한 까닭에 저와 같다.,"Therefore, it resembles this."
Q6056e8485fba,賦,,有司言元宜以天瑞曰建曰光曰狩云.,,,"관리들이 말하기를 원년의 연호는 천서, 건, 광, 수라고 하였다.","Officials said that it would be appropriate to use terms such as ""Cheonse"" (Heavenly Auspice), ""Geon"" (Establishment), ""Gwang"" (Light), and ""Su"" (Hunt) for the Yuan dynasty."
Q69f45bb75f77,詩,,"禮長於行, 書長於政, 詩長於風, 樂長於和.",,,"예는 행실에 뛰어나고, 서경은 정치에 뛰어나고, 시경은 풍속에 뛰어나고, 악경은 화합에 뛰어나다.","Ritual excels in conduct, Documents excel in governance, Songs excel in influence, and Music excels in harmony."
Q6056e8485fba,賦,,敎固已行.,,,가르침은 이미 올바르게 행해졌다.,The teaching has already been carried out.
Q69f45bb75f77,詩,,"置天下於仁義禮樂, 押置.",,,천하를 인의예악에 놓고 강압적으로 다스린다.,"Place all under heaven upon benevolence, righteousness, propriety and music, and keep it there."
Qad27cfcb55a3,疑,,"問: 孟子曰“耳目之官, 不思”, 孔子曰: “視思明聽思聰.” 耳目則不思而視聽則有思, 何歟? 視非目之視而聽非耳之聽歟?",,,"문: 맹자는 ""귀와 눈의 기관은 사유하지 않는다""라고 했고, 공자는 ""보되 생각하여 밝게 보고, 들되 생각하여 똑똑히 들으라""고 했다. 귀와 눈은 사유하지 않는데 보고 듣는 것은 사유가 있다니, 어째서인가? 보는 것이 눈으로 보는 것이 아니고 듣는 것이 귀로 듣는 것이 아닌가?","Question: Mencius said ""The organs of ears and eyes do not think,"" while Confucius said ""Think when seeing, think when listening to be clear and wise."" Why is it that ears and eyes do not think, but seeing and listening involve thinking? Is seeing not the seeing of eyes, and listening not the listening of ears?"
Q6ed9d6c2e6fd,義,,書思對命.,,,글을 쓰며 운명을 마주하다.,Writing reflects destiny.
Q2a7e72110745,疑,,"問: 孔子曰“四十而不惑”, 孟子曰“四十不動心”, 不惑與不動心, 同歟, 異歟?",,,"공자가 말한 ""사십이 되어 미혹되지 않음""과 맹자가 말한 ""사십이 되어 마음이 흔들리지 않음""은 같은 것인가, 다른 것인가?","Question: Confucius said ""At forty I had no doubts,"" and Mencius said ""At forty my heart was unshaken."" Are these concepts of 'having no doubts' and 'having an unshaken heart' the same or different?"
Q6ed9d6c2e6fd,義,,"天不愛其道, 地不愛其寶, 人不愛其情.",,,"하늘은 자신의 도를 아끼지 않고, 땅은 자신의 보배를 아끼지 않으며, 사람은 자신의 마음을 아끼지 않는다.","Heaven does not withhold its ways, Earth does not withhold its treasures, and humans do not withhold their feelings."
Q5668ab193351,賦,,如懸鏡照物,,,거울을 걸어놓고 사물을 비추듯이,Like a hanging mirror reflecting objects
Qd440d268f128,詩,,"泰和盛治之時, 三光得其明, 四時得其序, 庶類得其所. 押和",,,"태화성치의 시대에는 해와 달과 별이 그 빛을 얻고, 사계절이 그 순서를 얻으며, 만물이 그 자리를 얻었다.","In the time of great peace and prosperous rule, the three lights found their brightness, the four seasons found their order, and all beings found their place."
Qde82f73500d4,詩,,"泰和盛治之時, 三光得其明, 四時得其序, 庶類得其所. 押和",,,"태평하고 번영한 시대에는 해와 달과 별이 그 빛을 얻고, 사계절이 그 순서를 얻으며, 만물이 그 자리를 얻는다.","During the time of great peace and prosperous rule, the three celestial lights shone with proper brightness, the four seasons followed their proper order, and all living things found their proper place."
Q5668ab193351,賦,,以見民物富庶,,,백성들과 만물이 풍요로운 것을 보니,I can see that the people and their possessions are abundant and prosperous.
Qd440d268f128,詩,,"願乎上者子孫昌盛, 願乎下者歲熟民滋. 押願",,,"위로는 자손이 번창하길 바라고, 아래로는 한 해 농사 잘되어 백성이 늘어나기를 바랍니다.","For those above, may their descendants prosper and flourish,
For those below, may the harvests be bountiful and the people multiply."
Qee103e4ae3bc,疑,,"問: 樊遲問崇德辨惑, 子曰“善哉! 問”, 子張問崇德辨惑, 夫子答之, 而不稱其善. 夫樊遲子張之問同是崇德辨惑, 而夫子於樊遲之問, 則特稱其善, 於子張之問, 則不稱其善者, 何歟? 抑有深義之可言歟?",,,"질문: 번지가 덕을 숭상하고 의혹을 분별하는 것에 대해 물었을 때 공자는 ""좋은 질문이다!""라고 했는데, 자장이 같은 것을 물었을 때는 대답만 하고 좋다고 칭찬하지 않았다. 번지와 자장이 같은 덕의 숭상과 의혹 분별에 대해 물었는데, 공자는 번지의 질문에 대해서만 특별히 좋다고 칭찬하고 자장의 질문에 대해서는 칭찬하지 않은 이유가 무엇인가? 여기에 말할 만한 깊은 의미가 있는가?","Question: Fan Chi asked about exalting virtue and dispelling confusion, and the Master said ""Excellent question!"" When Zizhang asked about exalting virtue and dispelling confusion, the Master answered but did not praise the question. Both Fan Chi and Zizhang asked about exalting virtue and dispelling confusion, yet the Master specifically praised Fan Chi's question but not Zizhang's - why was this? Is there a deeper meaning to be found here?"
Q3fd5df35ed0e,義,,土爰稼穡,,,땅에서 곡식을 심고 거둔다,The earth yields its crops and harvests.
Qf7e1330115de,義,,土爰稼穡,,,땅에서 농사를 짓다,The soil yields its crops and harvest
Q31fba3a7783b,疑,,"問: 論語·孟子註必曰集註, 中庸·大學註必曰章句, 訓釋之義一也, 而或曰集註或曰章句者, 何歟?",,,"질문: 논어와 맹자의 주석은 반드시 집주라 하고, 중용과 대학의 주석은 반드시 장구라 하는데, 훈석의 의미는 같은데도 어떤 것은 집주라 하고 어떤 것은 장구라 하는 것은 무엇 때문입니까?","Question: For the commentaries of the Analects and Mencius, they are always called ""Collected Commentaries,"" while for the commentaries of the Doctrine of the Mean and the Great Learning, they are always called ""Chapter and Verse."" Although their interpretative meanings are the same, why are some called ""Collected Commentaries"" and others called ""Chapter and Verse""?"
Qb78557be088c,義,,大有,,,크게 형통하다,Great Possession
Q2e6af81539f7,賦,,有先王禮樂敎化之遺意,,,선왕의 예악과 교화의 남겨진 뜻이 있다,"There remain the ideals of propriety, music, education and cultivation from ancient sage kings."
Q11e90e75115f,詩,,"建學立師, 以培其根, 以達其支. 押枝",,,"학교를 세우고 스승을 세워, 그 뿌리를 기르고, 그 가지가 뻗어나가게 하리라.",Establish schools and appoint teachers to nurture the roots and reach the branches.
Q2e6af81539f7,賦,,方春和時,,,봄이 막 시작되어 온화한 때,In the lovely spring season
Q11e90e75115f,詩,,"功光祖宗, 業垂後嗣, 可謂中興, _德殷宗周宣. 押興",,,"조상의 공덕을 빛내고 후손에게 업적을 전하니, 중흥이라 할 만하며, 은나라 조상과 주나라 선왕의 덕에 비교할 만하다.","Achievements illuminate ancestors, merits pass down to descendants, it can be called a revival, virtuous as King Xuan of Zhou Dynasty"
Q52b65232d8a0,疑,,"問: 中庸曰“忠恕違道不遠”, 論語曰: “夫子之道忠恕而已.” 中庸之忠恕, 論語之忠恕, 同歟, 異歟? 一忠恕而或謂不遠, 或謂而已, 有何其義, 而兩個道學亦有淺深高下之可言歟?",,,"중용에서는 ""충서는 도에서 멀지 않다""라고 하고, 논어에서는 ""공자의 도는 충서일 뿐이다""라고 했는데, 중용의 충서와 논어의 충서가 같은가, 다른가? 하나의 충서를 두고 혹자는 멀지 않다 하고, 혹자는 그뿐이라 하니, 어떤 의미가 있으며, 두 도학에도 깊이와 높낮이를 말할 수 있는가?","Question: The Doctrine of the Mean says ""Loyalty and consideration are not far from the Way,"" while the Analects says ""The Master's Way consists simply of loyalty and consideration."" Are the loyalty and consideration mentioned in the Doctrine of the Mean the same as those in the Analects? Why does one text say ""not far from"" while the other says ""consists simply of""? What is the meaning behind this, and can we speak of differences in depth or level between these two teachings?"
Qc6699ffb270d,義,,人以爲_,,,사람들이 ~라고 여기다,People think that...
Q52b65232d8a0,疑,,"問: 中庸之中者聖聖相傳之心法也, 堯曰“執中”, 舜曰“用中”, 湯曰“建中”, 孔子曰“時中”, 顔子曰“擇中”. 中一也而如何是執, 如何是用, 如何是建, 如何是時, 如何是擇歟?",,,"질문: 중용의 '중'이란 성인들이 서로 전해준 마음의 법이다. 요임금은 ""중을 잡는다"" 하였고, 순임금은 ""중을 쓴다"" 하였으며, 탕임금은 ""중을 세운다"" 하였고, 공자는 ""때에 맞는 중"" 이라 하였으며, 안회는 ""중을 택한다"" 하였다. '중'은 하나인데 어떤 것이 잡는 것이며, 어떤 것이 쓰는 것이며, 어떤 것이 세우는 것이며, 어떤 것이 때에 맞는 것이며, 어떤 것이 택하는 것인가?","Question: The ""mean"" in the Doctrine of the Mean is the heart method passed down between sages. Yao said ""hold to the mean,"" Shun said ""employ the mean,"" Tang said ""establish the mean,"" Confucius said ""timely mean,"" and Yan Zi said ""choose the mean."" While the mean is one, what is meant by holding, employing, establishing, timing, and choosing?"
Q65e6c1d1d9ae,義,,凡周之士,,,모든 주나라의 선비들,All the officials of Zhou
Q77a4013a8e38,賦,,關雎詩如乾坤卦,,,관저시는 건곤괘와 같다,"The poem ""Guan Ju"" is like the hexagram Qian-Kun."
Q738f4fd0d336,詩,,子路曾晳_有公西華侍坐. 押侍,,,"자로와 증석, 공서화가 곁에서 모시고 앉아 있었다.","Zilu, Zeng Xi, and Gongxi Hua were sitting in attendance."
Q77a4013a8e38,賦,,子思之學出於曾子,,,자사의 학문은 증자로부터 나왔다,Zisi's learning came from Zengzi.
Q738f4fd0d336,詩,,"求觀聖人之道, 必自孟子始. 狎道",,,성인의 도를 보고자 한다면 반드시 맹자로부터 시작해야 한다. 도와 친숙해져라.,"To seek understanding of the sage's way, one must begin with Mencius. Familiarity with the Way."
Q30e726546fca,疑,,問: 中庸天道人道,,,질문: 중용의 하늘의 도리와 사람의 도리,Question: The Way of Heaven and the Way of Man in the Doctrine of the Mean
Qf9c0c525d72a,義,,一人元良萬邦以貞,,,한 사람이 훌륭하면 만방이 올바르게 된다,One virtuous leader brings righteousness to all nations
Q1959b1efe348,疑,,問: 中庸不偏不倚,,,중용은 한쪽으로 치우치거나 기울어짐이 없는 것이다.,Question: The Doctrine of the Mean is neither biased nor one-sided.
Qf9c0c525d72a,義,,祗台德先,,,지태덕선,"Reverence, Integrity, Virtue, Excellence"
Q3c5f0dc0f0cc,賦,,人心如船，道心如_,,,"사람의 마음은 배와 같고, 도심(道心)은 키와 같다.","The human heart is like a ship, the moral heart is like the rudder."
Qd64b818fe065,詩,,"集大成也者, 金聲而玉振之. 押成",,,집대성이라는 것은 쇠소리가 나면 옥소리로 울리는 것과 같다.,Achieving the great synthesis is like metal chiming and jade resonating.
Q3c5f0dc0f0cc,賦,,二十八宿環北辰三十幅共一_,,,이십팔수가 북극성을 둘러싸고 있으며 삼십 복이 하나로 이어진다,The Twenty-Eight Constellations encircle the North Star across thirty divisions as one
Qd64b818fe065,詩,,慨然有常有似乎? 士君子之行. 押行,,,개연히 일정함이 있고 그럴듯함이 있는가? 선비의 행실이로다.,Does it always seem to be this way? This is the conduct of a noble gentleman.
Qd0633b9f3f27,疑,,"問: 學而優則仕, 仕而優則學",,,"배우고 여유가 있으면 벼슬하고, 벼슬하고 여유가 있으면 배운다","Question: Study well and then serve in office; when serving in office well, continue studying."
Q26a9837a95a5,義,,乾坤其易之門,,,천지는 역(易)의 문이다,Heaven and Earth are the gateway to the Book of Changes
Q7fff145fe124,疑,,問: 中庸,,,중용(마음이 한쪽으로 치우치지 않고 지나치거나 모자람이 없는 것),Question: The Doctrine of the Mean
Q26a9837a95a5,義,,方以類聚,,,같은 부류끼리 모인다,Similar things come together (literally: Things gather according to their kind)
Qfc6798083d4a,,,확인불가,,,"(한문 텍스트가 ""확인불가""로 표시되어 있어서 번역할 내용이 없습니다.)",Cannot verify/Unable to confirm
Q8f2ec15b901a,,,확인불가,,,"한문 텍스트가 ""확인불가""로 표시되어 있어서 번역을 할 수 없습니다.",Cannot be confirmed
Q4ec404069027,,,확인불가,,,확인할 수 없음,Unable to verify/confirm
Q4a92dedbd918,,,확인불가,,,확인할 수 없음,Unable to verify/confirm
Qf58005f1d8a6,賦,,若麟之時,,,기린이 나타날 때와 같이,Like the time of the unicorn
Qdf6412e218ba,詩,,"洛龜呈瑞, 如簫韶奏而鳳儀, 春秋作而麟至 押瑞.",,,"낙귀가 상서로움을 드러내니, 소소의 음악이 울리며 봉황이 나타나고, 춘추가 지어지니 기린이 이르렀다.","When the divine turtle appeared in Luo River as an auspicious sign, it was like phoenixes dancing to the music of Xiao and Shao, and like the qilin appearing during the Spring and Autumn period."
Qaf69f140544c,,,罷榜,,,파방 (관직에서 파면하는 일),Failed the state examination
Qa1930368a0a9,疑,,"問: 論語知新重於溫故, 中庸則溫故重於知新, 云云.",,,"질문: 논어에서는 새로운 것을 아는 것이 옛것을 익히는 것보다 중요하고, 중용에서는 옛것을 익히는 것이 새로운 것을 아는 것보다 중요하다고 한다.","Question: In the Analects, learning new things is emphasized over reviewing the old, while in the Doctrine of the Mean, reviewing the old is emphasized over learning new things."
Qcd18faa8c7b1,義,,有席上之珍,,,자리 위에 진수성찬이 있다,Having precious delicacies on the dining table
Qe64b6cef2199,,,罷榜,,,관직을 그만둔 사람들,Stop posting (or Removal of notice)
Q5cd01b23144b,賦,,是時周方隆盛鳴鳳在郊,,,이때 주나라는 번영하여 봉황이 교외에 나타났다,"At that time, when the Zhou Dynasty was prosperous, the phoenix sang in the outskirts."
