,id,name,year,writer,sort,description,grade,rank,above,height,width,provider,원소장처,webResourceURL,reference
,S16030901SS11,1603년_식년_진사시_복시_김철(金澈)_시권,1603,김철(金澈),소과,1603년 식년시 소과 복시에서 김철(金澈)이 작성한 답안지,,,,91,262,한국고문서자료관,안동 천전 의성김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B005a_007_00450_XXX,"Dataset16030901 복시 날짜임. 초시, 복시에 모두 이 날짜가 입력되어 있음."
,SE16030213SF10,1603년_김철(金澈)_시권,1603,김철(金澈),소과,1603년 식년시 소과 초시에서 김철(金澈)이 작성한 답안지,,,,87,235,한국고문서자료관,안동 천전 의성김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B005a_007_00451_XXX,"Dataset 16030901 복시 날짜로 입력되어 있으나 초시는 16030213임. 초시날짜로 신규입력했음.
 https://db.itkc.or.kr/dir/item?itemId=BT#dir/node?grpId=&itemId=BT&gubun=book&depth=5&cate1=Z&cate2=&dataGubun=%EC%B5%9C%EC%A2%85%EC%A0%95%EB%B3%B4&dataId=ITKC_BT_1443A_0040_010_0020
 시제 추가 : 送徐庶之魏 詩 / 持額應募 賦"
,S16090201SS300,1609년_증광_생원시_복시_김시주(金是柱)_시권,1609,김시주(金是柱),소과,1609년 증광시 소과 복시에서 김시주(金是柱)가 작성한 답안지,,,,82,252,한국고문서자료관,안동 천전 의성김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B005b_007_00467_XXX,"Dataset16090201 증광시 복시 날짜임. 초시, 복시에 모두 이 날짜가 입력되어 있음.
 시제 추가 : 書義 隨山刊木罔水行舟"
,S17110218SS11,1711년_식년_진사시_복시_김성탁(金聖鐸)_시권,1711,김성탁(金聖鐸),소과,1711년 식년시 소과 복시에서 김성탁(金聖鐸)이 작성한 답안지,,,,71,247,한국고문서자료관,안동 천전 의성김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B005b_007_00468_XXX,
,S17130809BF271,1713년_증광_문과_초시_초장_김성탁(金聖鐸)_시권,1713,김성탁(金聖鐸),대과,1713년 증광시 대과 초시(초장)에서 김성탁(金聖鐸)이 작성한 답안지,,,,45,140,한국고문서자료관,안동 천전 의성김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B005b_007_00469_XXX,"Dataset 초안에 입력x, 신규
 시제 추가 : 左遷李世勣 論"
,S16870820SS11,1687년_식년_진사시_복시_김창석(金昌錫)_시권,1687,김창석(金昌錫),소과,1687년 식년시 소과 복시에서 김창석(金昌錫)이 작성한 답안지,,,,76,185,한국고문서자료관,안동 천전 의성김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B005m_007_00512_XXX,
,SS18440229BF,1844년_증광_문과_김진화(金鎭華)_시권,1844,김진화(金鎭華),대과,1844년 증광시 대과 초시에서 김진화(金鎭華)가 작성한 답안지(추정),,,,51,385,한국고문서자료관,안동 금계 의성김씨 학봉 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B005q_007_00518_XXX,시제가 없어 확실하지 않음. 추정.
,S17920220SS32,1792년_식년_생원시_복시_김종수(金宗壽)_시권,1792,김종수(金宗壽),소과,1792년 식년시 소과 복시에서 김종수(金宗壽)가 작성한 답안지,,,,67,176,한국고문서자료관,안동 금계 의성김씨 학봉 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B005q_007_00521_XXX,
,S18400404BT,1840년_식년_문과_전시_김달연(金達淵)_시권,1840,김달연(金達淵),대과,1840년 식년시 대과 전시에서 김달연(金達淵)이 작성한 답안지,,,,57,230,한국고문서자료관,안동 금계 의성김씨 학봉 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B005u_007_00548_XXX,
,S17870124B,1787년_정시_문과_전시_김유기(金𥙿己)_시권,1787,김유기(金𥙿己),대과,1787년 정시 문과에서 김유기(金𥙿己)가 작성한 답안지,,,,139,93,한국고문서자료관,청양 안동김씨 삼당 김영 후손가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.0000.0000-20101008.B042a_064_00193_XXX,
,SC18840900SF3,1844년_이계원(李桂元)_시권,1884,이계원(李桂元),소과,1884년_식년감시 초시(온양)에서 이계원(李桂元)이 작성한 답안지,,,,155,67.4,국사편찬위원회,1818~1886년 전의 이씨 및 전주 이씨 소장,http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-SE&provenanace_ids=&displaySort=&displaySize=50&currentNumber=1&system_id=000001142852&catalog_level=&catalog_position=-1&search_position=1028&lowYn=,"Dataset 초안에 입력x, 신규"
,SE16150301SF100,1615년_이상일(李尙一)_시권,1615,이상일(李尙一),소과,1615년 식년시 소과 초시에서 이상일(李尙一)이 작성한 답안지,,,,254,82,국사편찬위원회 전자사료관,경북 경주시 경주이씨 양월문중 소장자료(이상천),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-DG&provenanace_ids=&displaySort=&displaySize=50&currentNumber=1&system_id=000000276855&catalog_level=&catalog_position=-1&search_position=13&lowYn=,"시제 추가 : 霖雨思賢佐 賦
 Dataset 초안에 초시, 복시 모두 16150301로 입력되어 있음. 16150301은 복시 날짜임."
,S16270804SF100,1626년_식년_진사시_초시_이상일(李尙一)_시권,1626,이상일(李尙一),소과,1626년 식년시 소과 초시에서 이상일(李尙一)이 작성한 답안지,,,,188,79,국사편찬위원회 전자사료관,경북 경주시 경주이씨 양월문중 소장자료(이상천),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-DG&provenanace_ids=&displaySort=catalogId_asc&displaySize=50&currentNumber=1&system_id=000000276856&catalog_level=&catalog_position=110&search_position=13&lowYn=,"27년 식년시의 초시로 추정
 시제 추가 : 魚鱗冊 賦/ 哀孔甲 詩
 복시와 날짜 같음. 16270804는 복시날짜임."
,S16270804SS10,1627년_식년_진사시_복시_이상일(李尙一)_시권,1627,이상일(李尙一),소과,1627년 식년시 소과 복시에서 이상일(李尙一)이 작성한 답안지,,,,207,85,국사편찬위원회 전자사료관,경북 경주시 경주이씨 양월문중 소장자료(이상천),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-DG&provenanace_ids=&displaySort=catalogId_asc&displaySize=50&currentNumber=1&system_id=000000276857&catalog_level=&catalog_position=111&search_position=13&lowYn=,시제 추가 : 樂者心之動 賦/ 題王會圖 詩
,S16360000SF100,1636년_식년_진사시_초시_이구징(李耈徵)_시권,1636,이구징(李耈徵),소과,1636년 식년시 소과 초시에서 이구징(李耈徵)이 작성한 답안지,,,,203,81,국사편찬위원회 전자사료관,경북 경주시 경주이씨 양월문중 소장자료(이상천),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-DG&provenanace_ids=&displaySort=catalogId_asc&displaySize=50&currentNumber=1&system_id=000000276858&catalog_level=&catalog_position=112&search_position=13&lowYn=,"Dataset 초안에 입력x, 신규
 1636년 식년시 있었음 (https://db.itkc.or.kr/dir/item?grpId=hj#/dir/node?grpId=hj&itemId=MI&dataId=ITKC_MI_0845A&solrQ=query%E2%80%A01636%20%EC%8B%9D%EB%85%84%20%EC%B4%88%EC%8B%9C$solr_sortField%E2%80%A0%EA%B7%B8%EB%A3%B9%EC%A0%95%EB%A0%AC_s%20%EC%9E%90%EB%A3%8CID_s$solr_sortOrder%E2%80%A0$solr_secId%E2%80%A0MI_HJ$solr_toalCount%E2%80%A02$solr_curPos%E2%80%A00$solr_solrId%E2%80%A0HJ_ITKC_MI_0845A) 이시성의 식년시 합격 정보 있음.
 시제 추가 : 往家好畤 賦"
,S16360000SF300,1636년_식년_생원시_초시_이구징(李耈徵)_시권,1636,이구징(李耈徵),소과,1636년 식년시 소과 초시에서 이구징(李耈徵)이 작성한 답안지,,,,189,81,국사편찬위원회 전자사료관,경북 경주시 경주이씨 양월문중 소장자료(이상천),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-DG&provenanace_ids=&displaySort=catalogId_asc&displaySize=50&currentNumber=1&system_id=000000276859&catalog_level=&catalog_position=113&search_position=13&lowYn=,
,S16390901SS100,1639년_식년_진사시_복시_이구징(李耈徵)_시권,1639,이구징(李耈徵),소과,1639년 식년시 소과 복시에서 이구징(李耈徵)이 작성한 답안지,,進士三等第三十九人望,,238,81,국사편찬위원회 전자사료관,경북 경주시 경주이씨 양월문중 소장자료(이상천),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-DG&provenanace_ids=&displaySort=catalogId_asc&displaySize=50&currentNumber=1&system_id=000000276860&catalog_level=&catalog_position=114&search_position=13&lowYn=,"시제 추가 : 道服對談 賦
 초시, 복시 같은 날짜 입력되어 있음."
,S16390826SF100,1639년_식년_진사시_초시_이구징(李耈徵)_시권,1639,이구징(李耈徵),소과,1639년 식년시 소과 초시에서 이구징(李耈徵)이 작성한 답안지,,三之一,,193,37,국사편찬위원회 전자사료관,경북 경주시 경주이씨 양월문중 소장자료(이상천),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-DG&provenanace_ids=&displaySort=catalogId_asc&displaySize=50&currentNumber=1&system_id=000000276861&catalog_level=&catalog_position=115&search_position=13&lowYn=,"시제 추가 : 投舟江中 賦
 초시 날짜 16390826
 https://db.itkc.or.kr/dir/item?itemId=ST#/dir/node?dataId=ITKC_ST_P0_A16_09A_02A_00040&solrQ=query%E2%80%A01639%20%EC%8B%9D%EB%85%84%20%EC%B4%88%EC%8B%9C$solr_sortField%E2%80%A0%EA%B7%B8%EB%A3%B9%EC%A0%95%EB%A0%AC_s%20%EC%9E%90%EB%A3%8CID_s$solr_sortOrder%E2%80%A0$solr_secId%E2%80%A0ST_AA$solr_toalCount%E2%80%A01$solr_curPos%E2%80%A00$solr_solrId%E2%80%A0BD_ITKC_ST_P0_A16_09A_02A_00040"
,S16570913BT,1657년_식년_문과_전시_이구징(李耈徵)_시권,1657,이구징(李耈徵),대과,1657년 식년시 대과 전시에서 이구징(李耈徵)이 작성한 답안지,,文科式年乙科第四人望,,212,69,국사편찬위원회 전자사료관,경북 경주시 경주이씨 양월문중 소장자료(이상천),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-DG&provenanace_ids=&displaySort=catalogId_asc&displaySize=50&currentNumber=1&system_id=000000276862&catalog_level=&catalog_position=116&search_position=13&lowYn=,
,SS18880000B,1888년_별시_문과_초시_강용(姜鎔)_시권,1888,강용(姜鎔),대과,1888년 별시 초시에서 강용(姜鎔)이 작성한 답안지,次下,,,,,국사편찬위원회 전자사료관,경북 봉화 진주강씨 충렬공문중 소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG077_03_02K0007_001&gid=DDG077_03_02K0007,"Dataset 초안에 입력x, 신규"
,S18650428BT,1865년_식년_문과_전시_이능화(李能華)_시권,1865,이능화(李能華),대과,1865년 식년시 대과 전시에서 이능화(李能華)가 작성한 답안지,,,,58.5,220,국사편찬위원회 전자사료관,경북 경주시 양동마을 여강이씨 수졸당파 소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG087_02_01K0012_035&gid=DDG087_02_01K0012,1865년의 이능화(李能華) 홍패가 갑과 2인이므로 이능화의 시권으로 추정.
,연도 미상,기양연(奇陽衍)_시권,,기양연(奇陽衍),,기양연(奇陽衍)이 작성한 답안지,次上,,,,,국사편찬위원회 전자사료관,전남 장성군 행주기씨 소장 자료(기준서),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-GJ&provenanace_ids=&displaySort=&displaySize=50&currentNumber=1&system_id=000000752532&catalog_level=&catalog_position=-1&search_position=4&lowYn=,시제 추가 : 惠時景星出卿雲興 賦
,연도 미상,기양연(奇陽衍)_시권,,기양연(奇陽衍),,기양연(奇陽衍)이 작성한 답안지,二之六,,,,,국사편찬위원회 전자사료관,전남 장성군 행주기씨 소장 자료(기준서),http://archive.history.go.kr/image/viewer.do?catalog_id=DGJ035_00_00K0044&gid=DGJ035_00_00K0044,시제 추가 : 擬唐堯群臣賀光被四 表
,SS18580000B,1858년_기양연(奇陽衍)_시권,1858,기양연(奇陽衍),대과,1858년 기양연(奇陽衍)이 작성한 답안지,三下,,,,,국사편찬위원회 전자사료관,전남 장성군 행주기씨 소장 자료(기준서),http://archive.history.go.kr/image/viewer.do?catalog_id=DGJ035_00_00K0045&gid=DGJ035_00_00K0045,시제 추가 : 擬周群臣賀干祿百福子孫千億 表
,"연도, 인물 미상",시권,,,,,,,,,,국사편찬위원회 전자사료관,전남 장성군 행주기씨 소장 자료(기준서),http://archive.history.go.kr/image/viewer.do?catalog_id=DGJ035_00_00K0048&gid=DGJ035_00_00K0048,
,"연도, 인물 미상",시권,,,,,,,,,,국사편찬위원회 전자사료관,전남 장성군 행주기씨 소장 자료(기준서),http://archive.history.go.kr/image/viewer.do?catalog_id=DGJ035_00_00K0050&gid=DGJ035_00_00K0050,
,"연도, 인물 미상",시권,,,,,,,,,,국사편찬위원회 전자사료관,전남 장성군 행주기씨 소장 자료(기준서),http://archive.history.go.kr/image/viewer.do?catalog_id=DGJ035_00_00K0052&gid=DGJ035_00_00K0052,
,"연도, 인물 미상",시권,,,,,,,,,,국사편찬위원회 전자사료관,전남 장성군 행주기씨 소장 자료(기준서),http://archive.history.go.kr/image/viewer.do?catalog_id=DGJ035_00_00K0053&gid=DGJ035_00_00K0053,
,S16241013SS100,1624년_식년_진사시_복시_기진탁(奇震鐸)_시권,1624,기진탁(奇震鐸),소과,1624년 식년시 소과 복시에서 기진탁(奇震鐸)이 작성한 답안지,,進士試第三等三十三人,,,,국사편찬위원회 전자사료관,전남 장성군 행주기씨 소장 자료(기준서),http://archive.history.go.kr/image/viewer.do?catalog_id=DGJ035_00_00K0056&gid=DGJ035_00_00K0056,"시제 추가 : 麒麟不踐生草 賦
 Dataset 초안에 초시, 복시 같은 날짜 입력되어 있음."
,S18790310SS112,1879년_식년_진사시_복시_김원식(金源式)_시권,1879,김원식(金源式),소과,1879년 식년시 소과 복시에서 김원식(金源式)이 작성한 답안지,,,,,,국사편찬위원회 전자사료관,강원도 영동지역 삼척김씨 천곡동 종중 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DGW020_17_00K0001&gid=DGW020_17_00K0001,
,연도 미상,김원식(金源式)_시권,,김원식(金源式),,김원식(金源式)이 작성한 답안지,,,,,,국사편찬위원회 전자사료관,강원도 영동지역 삼척김씨 천곡동 종중 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DGW020_17_00K0002&gid=DGW020_17_00K0002,시제 추가 : ~龍馬負圖 洛中於地 神龜戴書
,SS18840000,1884년_이가백(李可白)_시권,1884,이가백(李可白),,1884년 이가백(李可白)이 작성한 답안지,次下,,,184.7,75.7,국사편찬위원회 전자사료관,전북 고창군 전주이씨 장천군파 소장 자료(이윤섭),http://archive.history.go.kr/catalog/view.do?arrangement_cd=ARRANGEMENT-0-D&arrangement_subcode=ARCHIVES_DOMESTIC-0-JB&provenanace_ids=&displaySort=&displaySize=50&currentNumber=1&system_id=000000247258&catalog_level=&catalog_position=-1&search_position=0&lowYn=,"시제 추가 : 眞正大英䧺從戰兢臨履處做出來 詩
 18세인 1859년 이미 증광 생원시 합격
 생원 이가백이 아니라 유학 이가백으로 치렀기 때문에 어떤 시험인지 추정하기 어려움.. 일치하는 시제도 없음."
,SS18640000,1864년_이가백(李可白)_시권,1864,이가백(李可白),,1864년 이가백(李可白)이 작성한 답안지,次中,三之七,,203.9,74.5,국사편찬위원회 전자사료관,전북 고창군 전주이씨 장천군파 소장 자료(이윤섭),http://archive.history.go.kr/image/viewer.do?catalog_id=DJB004_00_00K0000_231&gid=DJB004_00_00K0000,"시제 추가 : 天地間, 純剛至正之氣, 彌亘億萬世而長在. 在堯時, 爲指侫草. 詩
 생원 이가백이 아니라 유학 이가백으로 치렀기 때문에 어떤 시험인지 추정하기 어려움.. 일치하는 시제도 없음."
,S18590221SS322,1859년_증광_생원시_복시_이가백(李可白)_시권,1859,이가백(李可白),소과,1859년 증광시 소과 복시에서 이가백(李可白)이 작성한 답안지,,,,171.6,70.2,국사편찬위원회 전자사료관,전북 고창군 전주이씨 장천군파 소장 자료(이윤섭),http://archive.history.go.kr/image/viewer.do?catalog_id=DJB004_00_00K0000_234&gid=DJB004_00_00K0000,
,S18480429SS313,1848년_증광_생원시_복시_박태진(朴泰鎭)_시권,1848,박태진(朴泰鎭),소과,1848년 증광시 소과 복시에서 박태진(朴泰鎭)이 작성한 답안지,,,,73.5,152.5,국사편찬위원회 전자사료관,경기도 남양주 겸재 박성원 후손가 소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DKI059_02_01K0007&gid=DKI059_02_01K0007,"1848년 증광시 소과 방목 있으나 전체 Dataset 초안에 누락(추가 필요)
 http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOc_1848_032049&curSetPos=1&curSPos=2&category=dirSer&isEQ=true&kristalSearchArea=P
 시제 추가 : 疑問論語子使漆雕開仕曰, 吾斯之未能信. 子說. 魯史樂正子爲政 孟子喜而不寐 孔子說其不仕孟子喜其爲政何歟"
,S18910524SS321,1891년_증광_생원시_복시_박영학(朴永學)_시권,1891,박영학(朴永學),소과,1891년 증광시 소과 복시에서 박영학(朴永學)이 작성한 답안지,,,,79,169,국사편찬위원회 전자사료관,경기도 남양주 겸재 박성원 후손가 소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DKI059_02_02K0002&gid=DKI059_02_02K0002,
,SC18910806SF300,1891년_이창재(李昌載)_시권,1891,이창재(李昌載),소과,1891년 식년시 소과 향시(경상우도 의령)에서 이창재(李昌載)가 작성한 답안지,,,,141.2,65.9,국사편찬위원회 전자사료관,국사편찬위원회 소장 고문서,http://archive.history.go.kr/image/viewer.do?catalog_id=DMI017_01_00K3411&gid=DMI017_01_00K3411,"신규입력
 시제 추가 : 詩義 有聞無聲"
,S18910914SS310,1891년_식년_생원시_복시_이창재(李昌載)_시권,1891,이창재(李昌載),소과,1891년 식년시 소과 복시에서 이창재(李昌載)가 작성한 답안지,,,,167.4,77.6,국사편찬위원회 전자사료관,국사편찬위원회 소장 고문서,http://archive.history.go.kr/image/viewer.do?catalog_id=DMI017_01_00K3412&gid=DMI017_01_00K3412,"시제 추가 : 禮義 人者五行之秀氣
 복시 날짜 9월 15일로 되어있으나 시권에 의하면 9월 14일."
,S18340220SF312,1834년_식년_생원시_복시_최원근(崔元根)_시권,1834,최원근(崔元根),소과,1834년 식년시 소과 복시에서 최원근(崔元根)이 작성한 답안지,,,,166,79.5,국사편찬위원회 전자사료관,충북 보은군 화순최씨 최원용 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DCB009_00_00K0016&gid=DCB009_00_00K0016,
,S18590119SF112,1859년_증광_진사시_초시_최용하(崔龍夏)_시권,1859,최용하(崔龍夏),소과,1859년 증광시 소과 초시에서 최용하(崔龍夏)가 작성한 답안지,,,,154,78.4,국사편찬위원회 전자사료관,충북 보은군 화순최씨 최원용 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DCB009_00_00K0017&gid=DCB009_00_00K0017,
,윗 자료와 동일,1859년 최용하(崔龍夏) 시권,1859,崔龍夏,,1859년 증광시 소과 초시에서 유학 최용하(崔龍夏)가 작성한 답안지,,,,155,78.3,국사편찬위원회 전자사료관,충북 보은군 화순최씨 최원용 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DCB009_00_00K0018&gid=DCB009_00_00K0018,
,S18650320SS112,1865년_식년_진사시_복시_최용하(崔龍夏)_시권,1865,최용하(崔龍夏),소과,1865년 식년시 소과 복시에서 최용하(崔龍夏)가 작성한 답안지,,,,153.3,82.2,국사편찬위원회 전자사료관,충북 보은군 화순최씨 최원용 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DCB009_00_00K0019&gid=DCB009_00_00K0019,
,S18650210SF112,1865년_식년_진사시_초시_최용하(崔龍夏)_시권,1865,최용하(崔龍夏),소과,1865년 식년시 소과 초시에서 최용하(崔龍夏)가 작성한 답안지,,,,154,81.5,국사편찬위원회 전자사료관,충북 보은군 화순최씨 최원용 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DCB009_00_00K0020&gid=DCB009_00_00K0020,
,S18980000,1898년_김갑규(金甲圭)_시권,1898,김갑규(金甲圭),,1898년 김갑규(金甲圭)가 작성한 답안지,次下,,,500,47,국사편찬위원회 전자사료관,충주박물관,http://archive.history.go.kr/image/viewer.do?catalog_id=DCB012_00_00K0000_675&gid=DCB012_00_00K0000,
,S17980220SS322,1798년_식년_생원시_복시_이광현(李光鉉)_시권,1798,이광현(李光鉉),소과,1798년 식년시 소과 복시에서 이광현(李光鉉)이 작성한 답안지,,,,198,71,국사편찬위원회 전자사료관,충남 아산시 외암마을 건재고택(이준경)소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDC060_01_00K0030_001&gid=DDC060_01_00K0030,
,S17940821SF322,1794년_식년_생원시_초시_이광현(李光鉉)_시권,1794,이광현(李光鉉),소과,1795년 식년시 소과 초시에서 이광현(李光鉉)이 작성한 답안지,,,,201,71,국사편찬위원회 전자사료관,충남 아산시 외암마을 건재고택(이준경)소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDC060_01_00K0030_002&gid=DDC060_01_00K0030,
,S17970823SF322,1797년_식년_생원시_초시_이광현(李光鉉)_시권,1797,이광현(李光鉉),소과,1797년 식년시 소과 초시에서 이광현(李光鉉)이 작성한 답안지,,,,203.8,72,국사편찬위원회 전자사료관,충남 아산시 외암마을 건재고택(이준경)소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDC060_01_00K0030_003&gid=DDC060_01_00K0030,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
송채은,SS18060000,1806년_미상_이광현(李光鉉)_시권,1806,이광현(李光鉉),대과,1806년 이광현(李光鉉)이 작성한 답안지,미상,三之百二十,,178,52,국사편찬위원회전자사료관,충남아산시 외암마을 건재고택(이준경)소장자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDC060_01_00K0030_004&gid=DDC060_01_00K0030,
,S18220304SS311,1822년_식년_생원시_복시_이원효(李源孝)_시권,1822,이원효(李源孝),소과,1822년 생원시 복시에서 이원효(李源孝)가 작성한 답안지,次下,三等第二十八人,,189.4,79,국사편찬위원회전자사료관,충남아산시 외암마을 건재고택(이준경)소장자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDC060_01_00K0030_005&gid=DDC060_01_00K0030,
,S18850729SS311,1885년_식년_생원시_복시_서상우(徐相佑)_시권,1885,서상우(徐相佑),소과,1885년 생원시에서 서상우(徐相佑)가 작성한 답안지,次下,三等第五十四人,,170.3,79,국사편찬위원회전자사료관,충남아산시 외암마을 건재고택(이준경)소장자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDC060_01_00K0030_006&gid=DDC060_01_00K0030,
,SS18580927,1858년_미상_이응수(李應洙)_시권,1858,이응수(李應洙),소과,1858년 이응수(李應洙)가 작성한 답안지,次上,二等第六人,,78.5,130,국사편찬위원회전자사료관,경북영주시 소수박물관공주이씨기탁자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_04_00K0022&gid=DDG023_04_00K0022,
,S18590128BF211,1859년_증광_문과_초시_이응수(李應洙)_시권,1859,이응수(李應洙),대과,1859년 증광 문과 초시에서 이응수(李應洙)가 작성한 답안지,三下,,,122.8,49,국사편찬위원회전자사료관,경북영주시 소수박물관공주이씨기탁자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_04_00K0023&gid=DDG023_04_00K0023,
,S18640801SF311,1864년_증광_생원시_복시_이응수(李應洙)_시권,1864,이응수(李應洙),소과,1864년 증광 소과 초시에서 이응수(李應洙)가 작성한 답안지,次下,,,156.4,61,국사편찬위원회전자사료관,경북영주시 소수박물관공주이씨기탁자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_04_00K0024&gid=DDG023_04_00K0024,
,,1880년_미상_이헌(李櫶)_시권,1880,이헌(李櫶),,1880년 화제(花製)에서 이헌(李櫶)이 작성한 답안지,次上,,,70,116,국사편찬위원회전자사료관,경북영주시 소수박물관공주이씨기탁자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_04_00K0025&gid=DDG023_04_00K0025,花製
,SS18800418,1880년_미상_이헌(李櫶)_시권,1880,이헌(李櫶),,1880년 이헌(李櫶)이 작성한 답안지,次下,,,150.4,42.3,국사편찬위원회전자사료관,경북영주시 소수박물관공주이씨기탁자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_04_00K0026&gid=DDG023_04_00K0026,1880년 04월 18일 증광시소과 초시 시험 치뤄졌으나시제 불일치
,S18800601BF211,1880년_증광_문과_초시_이헌(李櫶)_시권,1880,이헌(李櫶),대과,1880년 증광 문과 초시에서 이헌(李櫶)이 작성한 답안지,次上,,,167.2,47.2,국사편찬위원회전자사료관,경북영주시 소수박물관공주이씨기탁자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_04_00K0027&gid=DDG023_04_00K0027,
,S18640917SS311,1864년_증광_생원시_복시_이벽수(李壁洙)_시권,1864,이벽수(李壁洙),소과,1864년 증광 소과 복시에서 이벽수(李壁洙)가 작성한 답안지,次下,三等第三十四人,,174,82.6,국사편찬위원회전자사료관,경북영주시 소수박물관공주이씨기탁자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_04_00K0028&gid=DDG023_04_00K0028,
,SS18880000,1888년_미상_박승구(朴升九)_시권,1888,박승구(朴升九),,1888년 박승구(朴升九)가 작성한 답안지,,,,78.6,119,국사편찬위원회전자사료관,경북영주시 소수박물관공주이씨기탁자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_04_00K0029&gid=DDG023_04_00K0029,
