Book,Chapter,Volume,Index,Original,Comment,Original_quotation,Comment_quotation,Original_trans,Comment_trans
中庸,中庸章句,2,113 ,,右第二十五章言人道也,,右第二十五章。言人道也。,,우(右)는 제25장(第二十五章)이다. 인도(人道)를 말씀하였다.
中庸,中庸章句,2,114 ,故至誠無息,旣無虛假自無間斷,故至誠無息。,旣無虛假，自無間斷。,"그러므로 지성(至誠)은 쉼이 없으니,",이미 허위(虛僞)와 가식(假飾)이 없으므로 자연 간단(間斷)함이 없는 것이다.
中庸,中庸章句,2,115 ,不息則久久則徵,久常於中也徵驗於外也,不息則久，久則徵。,久，常於中也。徵，驗於外也。,"쉬지 않으면 오래고, 오래면 징험이 나타나고,","구(久)는 속에 항상 함이요, 징(徵)은 밖에 나타남이다."
中庸,中庸章句,2,116 ,徵則悠遠悠遠則博厚博厚則高明,此皆以其驗於外者言之鄭氏所謂至誠之德著於四方者是也存諸中者旣久則驗於外者益悠遠而無窮矣悠遠故其積也廣博而深厚博厚故其發也高大而光明,徵則悠遠，悠遠則博厚，博厚則高明。,此皆以其驗於外者言之。鄭氏所謂“至誠之德，著於四方”者是也。存諸中者旣久，則驗於外者益悠遠而無窮矣。悠遠，故其積也廣博而深厚；博厚，故其發也高大而光明。,"징험이 나타나면 유원(悠遠)[여유 있고 오래 함]하고, 유원(悠遠)하면 박후(博厚)[넓고 두터움]하고, 박후(博厚)하면 고명(高明)[고대(高大)하고 광명(光明)함]하다.","이는 모두 밖에 나타나는 것을 가지고 말씀한 것이니, 정씨(鄭氏)[정현(鄭玄)]가 이른바 ‘지성(至誠)의 덕(德)이 사방(四方)에 나타난다.’는 것이 이것이다. 속에 보존한 것이 이미 오래면 밖에 징험이 나타나는 것이 더욱 유원(悠遠)하여 다함이 없을 것이다. 유원(悠遠)하기 때문에 그 쌓임이 광박(廣博)하고 심후(深厚)하며, 박후(博厚)하기 때문에 그 발(發)함이 고대(高大)하고 광명(光明)한 것이다."
中庸,中庸章句,2,117 ,博厚所以載物也高明所以覆物也悠久所以成物也,悠久卽悠遠兼內外而言之也本以悠遠致高厚而高厚又悠久也此言聖人與天地同用,博厚，所以載物也；高明，所以覆物也；悠久，所以成物也。,悠久，卽悠遠，兼內外而言之也。本以悠遠致高厚，而高厚又悠久也。此言聖人與天地同用。,"박후(博厚)함은 물건을 실어 주는 것이요, 고명(高明)함은 물건을 덮어 주는 것이요, 유구(悠久)함은 물건을 이루어 주는 것이다.","유구(悠久)는 바로 유원(悠遠)이니, 내외(內外)를 겸하여 말한 것이다. 본래는 유원(悠遠)으로써 고명(高明)과 박후(博厚)를 이루고, 고명(高明)하고 박후(博厚)하면 또 유구(悠久)하게 되니, 이는 성인(聖人)이 천지(天地)와 더불어 용(用)이 같음을 말씀한 것이다."
中庸,中庸章句,2,118 ,博厚配地高明配天悠久無疆,此言聖人與天地同體,博厚配地，高明配天，悠久無疆。,此言聖人與天地同體。,"박후(博厚)는 땅을 배합하고, 고명(高明)은 하늘을 배합하고, 유구(悠久)는 다함이 없다.",이는 성인(聖人)이 천지(天地)와 더불어 체(體)가 같음을 말씀한 것이다.
中庸,中庸章句,2,119 ,如此者不見而章不動而變無爲而成,見猶示也不見而章以配地而言也不動而變以配天而言也無爲而成以無疆而言也,如此者，不見而章，不動而變，無爲而成。,見，猶示也。不見而章，以配地而言也。不動而變，以配天而言也。無爲而成，以無疆而言也。,"이와 같은 자는 보여주지 않아도 드러나며, 동(動)하지 않아도 변하며, 함이 없이도 이루어진다.","현(見)은 시(示)와 같다. 보여주지 않아도 드러남은 땅을 배합함으로써 말한 것이요, 동(動)하지 않아도 변함은 하늘을 배합함으로써 말한 것이요, 함이 없이도 이루어짐은 다함이 없음으로써 말한 것이다."
中庸,中庸章句,2,120 ,天地之道可一言而盡也其爲物不貳則其生物不測,此以下復以天地明至誠無息之功用天地之道可一言而盡不過曰誠而已不貳所以誠也誠故不息而生物之多有莫知其所以然者,天地之道，可一言而盡也：其爲物不貳，則其生物不測。,此以下，復以天地明至誠無息之功用。天地之道，可一言而盡，不過曰誠而已。不貳，所以誠也。誠故不息，而生物之多，有莫知其所以然者。,"천지(天地)의 도(道)는 한마디 말로써 다할 수 있으니, 그 물건됨이 변치 않는다. 그리하여 물건을 냄이 측량할 수 없는 것이다.","이 이하는 다시 천지(天地)로써 지성무식(至誠無息)의 공용(功用)을 밝힌 것이다. 천지(天地)의 도(道)를 한마디 말로써 다할 수 있음은 성(誠)에 불과할 뿐이니, 변치 않음은 성(誠)하는 것이다. 성(誠)하기 때문에 쉬지 아니하여, 물건을 냄이 많아서 그 소이연(所以然)을 알지 못하는 것이다."
中庸,中庸章句,2,121 ,天地之道博也厚也高也明也悠也久也,言天地之道誠一不貳故能各極其盛而有下文生物之功,天地之道：博也，厚也，高也，明也，悠也，久也。,言天地之道，誠一不貳，故能各極其盛，而有下文生物之功。,천지(天地)의 도(道)는 광박(廣博)함과 심후(深厚)함과 고대(高大)함과 광명(光明)함과 유원(悠遠)함과 오램이다.,천지(天地)의 도(道)가 성실하고 한결같아 변치 않기 때문에 각기 그 성(盛)함을 지극히 하여 아래 글의 물건을 내는 공(功)이 있음을 말씀한 것이다.
中庸,中庸章句,2,122 ,今夫天斯昭昭之多及其無窮也日月星辰繫焉萬物覆焉今夫地一撮土之多及其廣厚載華嶽而不重振河海而不洩萬物載焉今夫山一卷石之多及其廣大草木生之禽獸居之寶藏興焉今夫水一勺之多及其不測黿鼉蛟龍魚鼈生焉貨財殖焉,昭昭猶耿耿小明也此指其一處而言之及其無窮猶十二章及其至也之意蓋擧全體而言也振收也卷區也此四條皆以發明由其不貳不息以致盛大而能生物之意然天地山川實非由積累而後大讀者不以辭害意可也,今夫天，斯昭昭之多，及其無窮也，日月星辰繫焉，萬物覆焉。今夫地，一撮土之多，及其廣厚，載華嶽而不重，振河海而不洩，萬物載焉。今夫山，一卷石之多，及其廣大，草木生之，禽獸居之，寶藏興焉。今夫水，一勺之多，及其不測，黿鼉、蛟龍、魚鼈生焉，貨財殖焉。,昭昭，猶耿耿，小明也。此指其一處而言之。及其無窮，猶十二章及其至也之意，蓋擧全體而言也。振，收也。卷，區也。此四條，皆以發明由其不貳不息以致盛大而能生物之意。然天、地、山、川，實非由積累而後大，讀者不以辭害意可也。,"이제 하늘은 이 소소(昭昭)함이 많이 모인 것인데 그 무궁(無窮)함에 미쳐서는 일월(日月) 성진(星辰)이 매여있고 만물(萬物)이 덮여져 있다. 이제 땅은 한 줌의 흙이 많이 모인 것인데 그 광후(廣厚)함에 미쳐서는 화악(華嶽)[화산(華山)]을 싣고 있으면서도 무겁게 여기지 않고, 하해(河海)를 거두어 있으면서도 새지 않으며, 만물이 실려져 있다. 이제 산(山)은 한 자잘한 돌이 많이 모인 것인데 그 광대(廣大)함에 미쳐서는 초목(草木)이 생장하고 금수(禽獸)가 살고 보장(寶藏)[보물(寶物)]이 나온다. 이제 물은 한 잔의 물이 많이 모인 것인데 그 측량할 수 없음에 미쳐서는 원타(黿鼉)와 교룡(蛟龍)과 어별(魚鼈)이 자라며 화재(貨財)가 번식된다.","소소(昭昭)는 경경(耿耿)이란 말과 같은바 조금 밝은 것이니, 이는 그 한 곳을 가리켜 말한 것이다. 급기무궁(及其無窮)은 12장(章)의 급기지야(及其至也)의 뜻과 같으니, 이는 그 전체(全體)를 들어 말한 것이다. 진(振)은 거둠이다. 권(卷)은 구(區)[구구(區區)함]이다. 이 네 조항은 모두 변치 않고 쉬지 않음으로 말미암아 성대(盛大)함을 이루어서 능히 물건을 내는 뜻을 발명(發明)한 것이다. 그러나 천지(天地)와 산천(山川)이 실제로 많이 쌓음을 말미암은 뒤에 커진 것은 아니니, 읽는 자들은 말로써 본의(本意)를 해치지 않아야 할 것이다."
中庸,中庸章句,2,123 ,詩云維天之命於穆不已蓋曰天之所以爲天也於乎不顯文王之德之純蓋曰文王之所以爲文也純亦不已,詩周頌維天之命篇於歎辭穆深遠也不顯猶言豈不顯也純純一不雜也引此以明至誠無息之意程子曰天道不已文王純於天道亦不已純則無二無雜不已則無間斷先後,詩云：“維天之命，於穆不已！”蓋曰天之所以爲天也。“於乎不顯！文王之德之純！”蓋曰文王之所以爲文也，純亦不已。,詩周頌維天之命篇。於，歎辭。穆，深遠也。不顯，猶言豈不顯也。純，純一不雜也。引此以明至誠無息之意。程子曰：“天道不已，文王純於天道，亦不已。純則無二無雜，不已則無間斷先後。”,"《시경(詩經)》에 이르기를 ‘하늘의 명(命)이, 아! 심원(深遠)하여 그치지 않는다.’ 하였으니, 이는 하늘이 하늘이 된 소이(所以)를 말한 것이요, ‘아! 드러나지 않는가? 문왕(文王)의 덕(德)의 순수함이여!’ 하였으니, 이는 文王(文王)이 문(文)이 되신 소이(所以)가 순수함이 또한 그치지 않음을 말한 것이다.","시(詩)는 〈주송(周頌) 유천지명편(維天之命篇)〉이다. 오(於)는 감탄사(感歎辭)이다. 목(穆)은 심원(深遠)함이다. 불현(不顯)은 개불현(豈不顯)[어찌 드러나지 않겠는가]이란 말과 같다. 순(純)은 순일(純一)하고 잡되지 않음이다. 이것을 인용하여 지성무식(至誠無息)의 뜻을 밝힌 것이다.  정자(程子)가 말씀하였다. “천도(天道)가 그치지 않는데, 문왕(文王)도 천도(天道)에 순수하여 또한 그치지 않으셨으니, 순수하면 둘로 하지 않고 잡되지 않으며, 그치지 않으면 간단(間斷)과 선후(先後)가 없게 된다.”"
中庸,中庸章句,2,124 ,,右第二十六章言天道也,,右第二十六章。言天道也。,,우(右)는 제26장(第二十六章)이다. 천도(天道)를 말씀하였다.
中庸,中庸章句,2,125 ,大哉聖人之道,包下文兩節而言,大哉聖人之道！,包下文兩節而言。,"위대하다, 성인(聖人)의 도(道)여!",아래 글의 두 절(節)을 포함하여 말씀한 것이다.
中庸,中庸章句,2,126 ,洋洋乎發育萬物峻極于天,峻高大也此言道之極於至大而無外也,洋洋乎！發育萬物，峻極于天。,峻，高大也。此言道之極於至大而無外也。,양양(洋洋)히 만물(萬物)을 발육(發育)하여 높음이 하늘에 다하였다.,준(峻)은 고대(高大)함이다. 이는 도(道)가 지극히 큼을 다하여 밖이 없음을 말씀한 것이다.
中庸,中庸章句,2,127 ,優優大哉禮儀三百威儀三千,優優充足有餘之意禮儀經禮也威儀曲禮也此言道之入於至小而無間也,優優大哉！禮儀三百，威儀三千。,優優，充足有餘之意。禮儀，經禮也。威儀，曲禮也。此言道之入於至小而無間也。,"우우(優優)히 크다. 예의(禮儀)가 3백 가지요, 위의(威儀)가 3천 가지이다.","우우(優優)는 충족(充足)하여 남음이 있는 뜻이다. 예의(禮儀)는 경례(經禮)[큰 예(禮)]요, 위의(威儀)는 곡례(曲禮)[자잘한 예(禮)]이다. 이는 도(道)가 지극히 작음에 들어가 틈이 없음을 말씀한 것이다."
中庸,中庸章句,2,128 ,待其人而後行,總結上兩節,待其人而後行。,總結上兩節。,그 사람[훌륭한 사람]을 기다린 뒤에 행해진다.,위의 두 절(節)을 모두 맺은 것이다.
中庸,中庸章句,2,129 ,故曰苟不至德至道不凝焉,至德謂其人至道指上兩節而言凝聚也成也,故曰苟不至德，至道不凝焉。,至德，謂其人。至道，指上兩節而言。凝，聚也，成也。,그러므로 ‘만일 지극한 덕(德)이 아니면 지극한 도(道)가 모이지 않는다.’고 말한 것이다.,"지덕(至德)은 그 사람을 이르고, 지도(至道)는 위의 두 절(節)을 가리켜 말한 것이다. 응(凝)은 모임이며 이룸이다."
中庸,中庸章句,2,130 ,故君子尊德性而道問學致廣大而盡精微極高明而道中庸溫故而知新敦厚以崇禮,尊者恭敬奉持之意德性者吾所受於天之正理道由也溫猶燖溫之溫謂故學之矣復時習之也敦加厚也尊德性所以存心而極乎道體之大也道問學所以致知而盡乎道體之細也二者修德凝道之大端也不以一毫私意自蔽不以一毫私欲自累涵泳乎其所已知敦篤乎其所已能此皆存心之屬也析理則不使有毫釐之差處事則不使有過不及之謬理義則日知其所未知節文則日謹其所未謹此皆致知之屬也蓋非存心無以致知而存心者又不可以不致知故此五句大小相資首尾相應聖賢所示入德之方莫詳於此學者宜盡心焉,故君子尊德性而道問學，致廣大而盡精微，極高明而道中庸。溫故而知新，敦厚以崇禮。,尊者，恭敬奉持之意。德性者，吾所受於天之正理。道，由也。溫，猶燖溫之溫，謂故學之矣，復時習之也。敦，加厚也。尊德性，所以存心而極乎道體之大也。道問學，所以致知而盡乎道體之細也。二者修德凝道之大端也。不以一毫私意自蔽，不以一毫私欲自累，涵泳乎其所已知。敦篤乎其所已能，此皆存心之屬也。析理則不使有毫釐之差，處事則不使有過不及之謬，理義則日知其所未知，節文則日謹其所未謹，此皆致知之屬也。蓋非存心無以致知，而存心者又不可以不致知。故此五句，大小相資，首尾相應，聖賢所示入德之方，莫詳於此，學者宜盡心焉。,"그러므로 군자(君子)는 덕성(德性)을 높이고 문학(問學)[학문(學問)]을 말미암으니, 광대(廣大)함을 지극히 하고 정미(精微)함을 다하며, 고명(高明)을 다하고 중용(中庸)을 따르며, 옛 것을 잊지 않고 새로운 것을 알며, 후(厚)함을 도타이[돈독히] 하고 예(禮)를 높이는 것이다.","존(尊)은 공경(恭敬)하고 받들어 잡는 뜻이요, 덕성(德性)은 내가 하늘에게 받은 바의 정리(正理)이다. 도(道)는 말미암음이다. 온(溫)은 심온(燖溫)[따뜻하게 데움]의 온(溫)과 같으니, 예전에 이것을 배우고 다시 때때로 익힘을 이른다. 돈(敦)은 더욱 도타이 함이다. 존덕성(尊德性)은 마음을 보존하여 도체(道體)의 큼을 다하는 것이요, 도문학(道問學)은 지식을 지극히 하여 도체(道體)의 세세함을 다하는 것이니, 이 두 가지는 덕(德)을 닦고 도(道)를 모으는 큰 단서이다. 일호(一毫)의 사의(私意)[사심(私心)]로써 스스로 가리우지 아니하고[치광대(致廣大)], 일호(一毫)의 사욕(私慾)으로써 스스로 얽매이지 아니하며[극고명(極高明)], 그 이미 아는 바를 함영(涵泳)하고[온고(溫故)], 그 이미 능한 바를 돈독히 함은[돈후(敦厚)] 이는 모두 존심(存心)의 등속이요, 이치를 분석함에는 털끝만한 차이가 있지 않게 하고[진정미(盡精微)], 일을 처리함에는 과(過)·불급(不及)의 잘못이 있지 않게 하며[도중용(道中庸)], 의리(義理)는 날마다 알지 못하던 것을 알고[지신(知新)], 절문(節文)[예(禮)]은 날마다 삼가지 못하던 것을 삼감[숭례(崇禮)]은 이는 모두 치지(致知)의 등속이다. 존심(存心)이 아니면 치지(致知)할 수가 없고, 존심(存心)한 자는 또 치지(致知)를 하지 않으면 안 된다. 그러므로 이 다섯 구(句)는 큼과 작음이 서로 자뢰하고, 머리와 끝이 서로 응하여, 성현(聖賢)이 덕(德)에 들어가는 방법을 보여 준 것이 이보다 간절함이 없으니, 배우는 자가 마땅히 마음을 다하여야 할 것이다."
中庸,中庸章句,2,131 ,是故居上不驕爲下不倍國有道其言足以興國無道其默足以容詩曰旣明且哲以保其身其此之謂與,興謂興起在位也詩大雅烝民之篇,是故居上不驕，爲下不倍，國有道其言足以興，國無道其默足以容。詩曰：“旣明且哲，以保其身”，其此之謂與！,興，謂興起在位也。詩大雅烝民之篇。,"그러므로 윗자리에 거해서는 교만하지 않고, 아랫사람이 되어서는 배반하지 않는다. 나라가 도(道)가 있을 때에는 그 말이 족히 흥기(興起)시킬 수 있고, 나라에 도(道)가 없을 때에는 그 침묵이 족히 몸을 용납할 수 있다. 《시경(詩經)》에 이르기를 “이미 밝고 또 밝아 그 몸을 보전한다.” 하였으니, 이것을 말함일 것이다.",흥(興)은 흥기(興起)하여 지위에 있음을 이른다. 시(詩)는 <대아(大雅) 증민편(烝民篇)>이다.
中庸,中庸章句,2,132 ,,右第二十七章言人道也,,右第二十七章。言人道也。,,우(右)는 제27장(第二十七章)이다. 인도(人道)를 말씀하였다.
中庸,中庸章句,2,133 ,子曰愚而好自用賤而好自專生乎今之世反古之道如此者災及其身者也,以上孔子之言子思引之反復也,子曰：“愚而好自用，賤而好自專，生乎今之世，反古之道。如此者，災及其身者也。”,以上孔子之言，子思引之。反，復也。,"공자(孔子)께서 말씀하셨다. “어리석으면서 자기 의견을 쓰기 좋아하며, 천(賤)하면서 자기 마음대로 하기를 좋아하고, 지금 세상에 태어나서 옛 도(道)를 회복하려고 하면, 이와 같은 자는 재앙이 그 몸에 미친다.”","이상은 공자(孔子)의 말씀이니, 자사(子思)가 인용하신 것이다. 반(反)은 회복함이다."
中庸,中庸章句,2,134 ,非天子不議禮不制度不考文,此以下子思之言禮親疏貴賤相接之體也度品制文書名,非天子，不議禮，不制度，不考文。,此以下，子思之言。禮，親疏貴賤相接之體也。度，品制。文，書名。,"천자(天子)가 아니면 예(禮)를 의논하지 못하며, 도(度)를 만들지 못하며, 문(文)을 상고하지 못한다.","이 이하는 자사(子思)의 말씀이다. 예(禮)는 친소(親疎)와 귀천(貴賤)이 서로 대하는 체(體)이다. 도(度)는 품제(品制)[제한이나 규정]요, 문(文)은 글자의 명칭이다."
中庸,中庸章句,2,135 ,今天下車同軌書同文行同倫,今子思自謂當時也軌轍迹之度倫次序之體三者皆同言天下一統也,今天下車同軌，書同文，行同倫。,今，子思自謂當時也。軌，轍迹之度。倫，次序之體。三者皆同，言天下一統也。,"지금 천하(天下)에는, 수레는 수레바퀴의 치수가 같으며, 글은 문자(文字)가 같으며, 행동은 차례가 같다.","금(今)은 자사(子思)가 스스로 당시(當時)를 말씀한 것이다. 궤(軌)는 수레바퀴의 도수(度數)[치수]요, 윤(倫)은 차서(次序)의 체(體)이다. 세 가지가 모두 같음은 천하가 하나로 통일되었음을 말한 것이다."
中庸,中庸章句,2,136 ,雖有其位苟無其德不敢作禮樂焉雖有其德苟無其位亦不敢作禮樂焉,鄭氏曰言作禮樂者必聖人在天子之位,雖有其位，苟無其德，不敢作禮樂焉；雖有其德，苟無其位，亦不敢作禮樂焉。,鄭氏曰：“言作禮樂者，必聖人在天子之位。”,"비록 그[천자(天子)] 지위를 갖고 있으나 만일 그[성인(聖人)] 덕(德)이 없으면 감히 예악(禮樂)을 짓지 못하며, 비록 그 덕(德)이 있으나 만일 그 지위가 없으면 또한 감히 예악(禮樂)을 짓지 못한다.",정씨(鄭氏)[정현(鄭玄)]가 말하였다. “예악(禮樂)을 짓는 자는 반드시 성인(聖人)이 천자(天子)의 지위에 있어야 함을 말씀한 것이다.”
中庸,中庸章句,2,137 ,子曰吾說夏禮杞不足徵也吾學殷禮有宋存焉吾學周禮今用之吾從周,此又引孔子之言杞夏之後徵證也宋殷之後三代之禮孔子皆嘗學之而能言其意但夏禮旣不可考證殷禮雖存又非當世之法惟周禮乃時王之制今日所用孔子旣不得位則從周而已,子曰：“吾說夏禮，杞不足徵也；吾學殷禮，有宋存焉；吾學周禮，今用之，吾從周。”,此又引孔子之言。杞，夏之後。徵，證也。宋，殷之後。三代之禮，孔子皆嘗學之而能言其意；但夏禮旣不可考證，殷禮雖存，又非當世之法，惟周禮乃時王之制，今日所用。孔子旣不得位，則從周而已。,"공자(孔子)께서 말씀하셨다. “내가 하(夏)나라 예(禮)를 말할 수 있으나 기(杞)나라가 충분히 증거해 주지 못하며, 내가 은(殷)나라 예(禮)를 배웠는데 <그 후손인> 송(宋)나라가 있거니와, 내가 주(周)나라 예(禮)를 배웠는데 지금 이것을 쓰고 있으니, 나는 주(周)나라 예(禮)를 따르겠다.”","이는 또다시 공자(孔子)의 말씀을 인용한 것이다. 기(杞)는 하(夏)나라의 후손 나라이다. 징(徵)은 증거 함이다. 송(宋)은 은(殷)나라의 후손 나라이다. 삼대(三代)의 예(禮)를 공자(孔子)께서 모두 일찍이 배우시어 그 뜻을 말씀할 수 있었으나, 다만 하(夏)나라 예(禮)는 이미 고증(考證)할 수 없고, 은(殷)나라 예(禮)는 비록 남아 있으나 또 당세(當世)의 법(法)이 아니고, 오직 주(周)나라 예(禮)는 바로 시왕(時王)[당시의 왕]의 제도이고 오늘날 쓰고 있는 것이니, 공자(孔子)가 이미 지위를 얻지 못하셨으면 주(周)나라 예(禮)를 따르실 뿐이다."
中庸,中庸章句,2,138 ,,右第二十八章承上章爲下不倍而言亦人道也,,右第二十八章。承上章爲下不倍而言，亦人道也。,,"우(右)는 제28장(第二十八章)이다. 상장(上章)의 ‘아랫사람이 되어서는 배반하지 않는다.’는 것을 이어서 말씀한 것이니, 이 또한 인도(人道)이다."
中庸,中庸章句,2,139 ,王天下有三重焉其寡過矣乎,呂氏曰三重謂議禮制度考文惟天子得以行之則國不異政家不殊俗而人得寡過矣,王天下有三重焉，其寡過矣乎！,呂氏曰：“三重，謂議禮、制度、考文。惟天子得以行之，則國不異政，家不殊俗，而人得寡過矣。”,"천하(天下)를 통치함에 세 가지 중(重)함이 있으니, <이것을 잘 행하면> 허물이 적을 것이다.","여씨(呂氏)[여대림(呂大臨)]가 말하였다. “삼중(三重)은 의례(議禮)·제도(制度)·고문(考文)을 이른다. 오직 천자(天子)만이 이것을 행할 수 있게 하면, 나라에는 정사가 다르지 않고, 집에는 풍속이 다르지 않아서 사람들이 허물이 적게 될 것이다.”"
中庸,中庸章句,2,140 ,上焉者雖善無徵無徵不信不信民弗從下焉者雖善不尊不尊不信不信民弗從,上焉者謂時王以前如夏商之禮雖善而皆不可考下焉者謂聖人在下如孔子雖善於禮而不在尊位也,上焉者雖善無徵，無徵不信，不信民弗從；下焉者雖善不尊，不尊不信，不信民弗從。,上焉者，謂時王以前，如夏、商之禮雖善，而皆不可考。下焉者，謂聖人在下，如孔子雖善於禮，而不在尊位也。,"위[상고시대(上古時代)]의 것은 비록 좋으나 증거할 만한 것이 없으니, 증거 할 것이 없기 때문에 믿지 않고, 믿지 않기 때문에 백성들이 따르지 않는다. <성인(聖人)으로서> 아래에 있는 자는 비록 잘 하나 높지 못하니, 높지 못하기 때문에 믿지 않고, 믿지 않기 때문에 백성들이 따르지 않는다.","상언(上焉)이란 시왕(時王)의 이전을 이르니, 예컨대 하(夏)나라와 상(商)[은(殷)]나라의 예(禮)가 비록 좋으나 모두 상고할 수 없음과 같은 것이요, 하언(下焉)이란 성인(聖人)이 아래 지위에 있음을 이르니, 예컨대 공자(孔子)가 비록 예(禮)를 잘 아시나 높은 지위에 있지 못함과 같은 것이다."
中庸,中庸章句,2,141 ,故君子之道本諸身徵諸庶民考諸三王而不謬建諸天地而不悖質諸鬼神而無疑百世以俟聖人而不惑,此君子指王天下者而言其道卽議禮制度考文之事也本諸身有其德也徵諸庶民驗其所信從也建立也立於此而參於彼也天地者道也鬼神者造化之迹也百世以俟聖人而不惑所謂聖人復起不易吾言者也,故君子之道：本諸身，徵諸庶民，考諸三王而不謬，建諸天地而不悖，質諸鬼神而無疑，百世以俟聖人而不惑。,此君子，指王天下者而言。其道，卽議禮、制度、考文之事也。本諸身，有其德也。徵諸庶民，驗其所信從也。建，立也，立於此而參於彼也。天地者，道也。鬼神者，造化之迹也。百世以俟聖人而不惑，所謂聖人復起，不易吾言者也。,"이 때문에 군자(君子)의 도(道)는 자기 몸에 근본하여 여러 백성들에게 징험하며, 삼왕(三王)에게 상고해도 틀리지 않으며, 천지(天地)에 세워도 어그러지지 않으며, 귀신(鬼神)에게 질정(質正)하여도 의심이 없으며, 백세(百世)에 성인(聖人)을 기다려도 의혹(疑惑)되지 않는 것이다.","이 군자(君子)는 천하(天下)를 통치하는 자를 가리켜 말한 것이다. 그 도(道)는 바로 의례(議禮)·제도(制度)·고문(考文)의 일이다. 자기 몸에 근본함은 그 덕(德)을 소유함이요, 여러 백성들에게 징험함은 그 믿고 따름을 징험하는 것이다. 건(建)은 세움이니, 여기에 세워서 저기에 참여하는 것이다. 천지(天地)는 도(道)요, 귀신(鬼神)은 조화(造化)의 자취이다. 백세(百世)에 성인(聖人)을 기다려도 의혹되지 않는다는 것은, <맹자(孟子)의> 이른바 ‘성인(聖人)이 다시 나오셔도 내 말을 바꾸지 않을 것’이란 것이다."
中庸,中庸章句,2,142 ,質諸鬼神而無疑知天也百世以俟聖人而不惑知人也,知天知人知其理也,質諸鬼神而無疑，知天也；百世以俟聖人而不惑，知人也。,知天知人，知其理也。,"귀신(鬼神)에게 질정하여도 의심이 없음은 하늘을 아는 것이요, 백세(百世)에 성인(聖人)을 기다려도 의혹되지 않음은 사람을 아는 것이다.","하늘을 알고 사람을 안다는 것은, 그 이치를 아는 것이다."
中庸,中庸章句,2,143 ,是故君子動而世爲天下道行而世爲天下法言而世爲天下則遠之則有望近之則不厭,動兼言行而言道兼法則而言法法度也則準則也,是故君子動而世爲天下道，行而世爲天下法，言而世爲天下則。遠之則有望，近之則不厭。,動，兼言行而言。道，兼法則而言。法，法度也。則，準則也。,"그러므로 군자(君子)는 동(動)함에 대대로 천하(天下)의 도(道)가 되는 것이니, 행(行)함에 대대로 천하의 법(法)이 되며, 말함에 대대로 천하의 준칙(準則)이 된다. 멀리 있으면 우러러봄이 있고, 가까이 있으면 싫지 않다.","동(動)은 언(言)·행(行)을 겸하여 말한 것이요, 도(道)는 법(法)·칙(則)을 겸하여 말한 것이다. 법(法)은 법도(法度)요, 칙(則)은 준칙(準則)[표준(標準)]이다."
中庸,中庸章句,2,144 ,詩曰在彼無惡在此無射庶幾夙夜以永終譽君子未有不如此而蚤有譽於天下者也,詩周頌振鷺之篇射厭也所謂此者指本諸身以下六事而言,詩曰：“在彼無惡，在此無射；庶幾夙夜，以永終譽！”君子未有不如此而蚤有譽於天下者也。,詩周頌振鷺之篇。射，厭也。所謂此者，指本諸身以下六事而言。,"《시경(詩經)》에 이르기를 “저기에 있어도 미워하는 사람이 없으며, 여기에 있어도 싫어하는 사람이 없다. 거의 일찍 일어나고 밤늦게 자서 명예(名譽)를 길이 마친다.” 하였으니, 군자(君子)가 이렇게 하지 않고서 일찍이 천하에 명예를 둔 자는 있지 않다.",시(詩)는 〈주송(周頌) 진로편(振鷺篇)〉이다. 역(射)은 싫어함이다. 이른바 이것이란 본제신(本諸身) 이하의 여섯 가지 일을 가리켜 말한 것이다.
中庸,中庸章句,2,145 ,,右第二十九章承上章居上不驕而言亦人道也,,右第二十九章。承上章居上不驕而言，亦人道也。,,"우(右)는 제29장(第二十九章)이다. 상장(上章)의 ‘윗자리에 거해서는 교만하지 않는다.’는 것을 이어 말씀한 것이니, 이 또한 인도(人道)이다."
中庸,中庸章句,2,146 ,仲尼祖述堯舜憲章文武上律天時下襲水土,祖述者遠宗其道憲章者近守其法律天時者法其自然之運襲水土者因其一定之理皆兼內外該本末而言也,仲尼祖述堯舜，憲章文武；上律天時，下襲水土。,祖述者，遠宗其道。憲章者，近守其法。律天時者，法其自然之運。襲水土者，因其一定之理。皆兼內外該本末而言也。,"중니(仲尼)는 요(堯)·순(舜)을 조술(祖述)[조종(祖宗)으로 삼아 전술(傳述)함]하시고, 문왕(文王)·무왕(武王)을 헌장(憲章)[법 받음]하시며, 위로는 천시(天時)를 따르시고, 아래로는 수토(水土)[풍토(風土)]를 인하셨다.","조술(祖述)은 멀리 그 도(道)를 높임이요, 헌장(憲章)은 가까이 그 법(法)을 지킴이며, 천시(天時)를 따른다는 것은 자연(自然)의 운행(運行)을 법받음이요, 수토(水土)를 인한다는 것은 일정(一定)한 이치를 인함이니, 이는 모두 내외(內外)를 겸하고 본말(本末)을 포함하여 말씀한 것이다."
